"","Player","Nation","Squad","Age","Born","X90s","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"83","u.wright","People's Land of Maneau","Green Fleet",27,1993,33.99,0.89,0.57,0.51,0.31,0.08,0.4,0.73,1,0.3,5.69,1.89,1,3.23,2.15,0.25,1.32,0.71,0.01,0.66,1.79,2.77,5.17,0.09,34600000,3.2e+07,29500000,27200000,2.5e+07,22800000,20800000,1.9e+07,17200000,15600000
"84","z.agyei","People's Land of Maneau","Green Fleet",19,2000,2.08,0.43,0.5,0,0.45,0,0.03,0.39,0,0.38,7.24,1.84,1,2.84,3.78,0.57,2.4,0.08,0,2.35,4.25,4.73,1.46,0,10900000,10300000,9700000,9200000,8600000,8e+06,7500000,7e+06,6500000,6e+06
"85","q.sarfo","Xikong","Green Fleet",26,1994,28.66,0.94,0.66,0.61,0.23,0,0.44,0.79,1,0.36,6.7,2.42,1,4,2.24,0.32,1.45,0.67,0.05,0.8,1.1,1.98,4.7,0,27600000,25700000,23700000,21900000,20200000,18500000,16900000,15500000,14100000,12800000
"86","c.gheorghe","Central Diasongo","Green Fleet",18,2002,1.87,1.76,1.75,0.55,1.01,0,0,0,0,0.05,27.78,7.71,1,7.14,11.66,8.84,1.14,0.48,0.05,0.49,1.71,3.37,1.62,0.07,1.2e+07,11300000,10700000,10100000,9500000,9e+06,8400000,7800000,7300000,6800000
"87","i.koomson","Djipines","Green Fleet",22,1997,10.2,1.25,0.86,0.36,0.56,0.32,0.2,2.21,1,2.07,21.84,4.53,1,4.63,8.72,8.62,1.42,0.09,0.1,1.2,0.92,2.22,0.35,0.09,15200000,14300000,13400000,12500000,11600000,10800000,1e+07,9200000,8500000,7800000
"88","l.obote","Dosqaly","Green Fleet",24,1995,16.44,0.11,0.12,0,0,0.08,0.01,0.4,0,0.42,8.94,2.62,1,0.74,2.29,5.84,1.27,0.28,0,1.13,0.18,0.28,0.61,0.02,19900000,18600000,17300000,16100000,14900000,13700000,12600000,11600000,10600000,9700000
"89","i.abeja","Janmico","Green Fleet",33,1987,15.34,1,0.68,0,0.52,0.43,0.16,0.75,1,0.68,13.63,3.81,1,1.15,4.99,7.68,0.46,0.03,0,0.38,0.71,1.61,0.65,0.1,9400000,8600000,7800000,7e+06,6300000,5700000,5100000,4600000,4100000,3600000
"90","j.namatovu","People's Land of Maneau","Green Fleet",16,2004,0.1,0.06,0.06,0,0,0,0.06,0,0,0.09,109.97,29.92,1,30.09,60.05,20.08,0.05,0,0,0,0.04,0,0,0,9300000,8900000,8400000,8e+06,7600000,7200000,6700000,6300000,5900000,5500000
"91","t.ichikawa","People's Land of Maneau","Green Fleet",22,1997,32.42,0.47,0.25,0.02,0.22,0.23,0.21,0.81,1,0.68,10.66,2.3,1,1.2,4.43,4.96,0.79,0.12,0.02,0.74,0.36,0.73,0.35,0.07,51200000,4.8e+07,4.5e+07,4.2e+07,39100000,36300000,33600000,3.1e+07,28500000,26200000
"92","z.nabaweesi","People's Land of Maneau","Green Fleet",18,2001,20.27,0.94,0.55,0.41,0.24,0.29,0.14,1.11,1,1,12.99,3.59,1,2.69,5.64,4.67,0.31,0.09,0.04,0.37,0.41,1.31,0.17,0,32700000,3.1e+07,29400000,27700000,26100000,24500000,22900000,21400000,19900000,18500000
"93","n.gheorghe","Republic of Denand Landsa","Green Fleet",31,1989,0.08,0.1,0,0,0,0,0.03,10,0.01,10.03,20.07,0.06,0,10.04,0,9.9,0,0,0,0,0.06,0,0,0.1,3500000,3200000,2900000,2700000,2400000,2200000,2e+06,1800000,1600000,1400000
"94","l.amadu","Xikong","Green Fleet",18,2002,1.78,2.35,0.5,1.71,0.54,0,1.78,3.52,1,1.8,28.72,6.52,1,10.69,12.88,5.23,1.24,0.61,0,0.58,0.49,2.85,0.51,0.04,9900000,9400000,8900000,8400000,7900000,7400000,6900000,6500000,6e+06,5600000
"95","s.avraham","Nganion","Green Fleet",32,1988,5.8,0.31,0.44,0.24,0.17,0.05,0,0.84,0.03,0.82,11.48,2.49,1,2.85,4.25,4.34,0.35,0,0,0.27,0.27,0.65,0.49,0.02,5500000,5e+06,4600000,4200000,3800000,3400000,3100000,2700000,2500000,2200000
"96","g.mwebaze","Nganion","Green Fleet",29,1990,25.43,0,0.01,0.03,0,0,0,0,0,0.01,0.06,0,0,0,0,0,0.08,0,0,0,0,0,0.12,0.06,20200000,18600000,17100000,15600000,14300000,1.3e+07,11800000,10700000,9600000,8700000
"97","p.kabugo","People's Land of Maneau","Green Fleet",23,1997,12.53,0,0,0.05,0.1,0,0,0.15,0,0.06,0.29,0.17,1,0.36,0.09,0.07,0.09,0.06,0.06,0.07,0.04,0,0,0.09,15700000,14700000,13700000,12800000,11900000,1.1e+07,10100000,9300000,8600000,7800000
"98","c.ji","Greri Landmoslands","Green Fleet",25,1994,34.44,1.64,1.11,0.59,0.68,0.47,0.43,2.57,1,2.14,20.91,5.14,1,3.35,9.96,7.4,1.1,0.1,0.05,1.2,0.74,2.47,0.68,0.01,4.7e+07,43700000,40600000,37600000,34700000,31900000,29300000,26800000,24500000,22300000
"99","q.nabutono","Lefghau","Green Fleet",27,1993,26.57,3.41,2.08,1.45,1.57,0.31,1.09,3.18,1,2.22,23.96,7.44,1,8.54,11.32,4.14,2.28,0.27,0.03,1.89,1.74,5.01,1.23,0.01,22500000,20800000,19200000,17700000,16200000,14900000,13600000,12300000,11200000,10100000
"100","p.bauri","Ngoque Blicri","Green Fleet",23,1996,23.64,2.11,1.15,1.13,0.76,0.26,0.66,1.61,1,0.93,14.7,4.42,1,5.17,7.17,2.21,2.35,0.57,0,1.68,2.06,4.15,2.33,0.01,26500000,24800000,23200000,21600000,2e+07,18500000,17100000,15700000,14500000,13200000
"101","a.miura","Rosvi","Green Fleet",31,1988,12.33,1.93,1.22,1.01,0.87,0.02,0.87,2.49,1,1.73,14.22,4.59,1,6.47,6.65,1.23,2.43,0.4,0.01,1.98,1.42,3.37,1.76,0.07,7500000,6900000,6300000,5700000,5200000,4700000,4200000,3800000,3400000,3100000
"102","u.guerin","Tabhu Striary","Green Fleet",17,2003,0.16,0.09,0,0.01,0.07,0,0,0.07,0,0.02,59.96,10.01,1,9.94,49.95,0,0,0,0.03,0.09,0,0,0,0,9800000,9400000,8900000,8400000,8e+06,7500000,7e+06,6600000,6100000,5700000
"103","g.hartmann","Byasier Pujan","Green Fleet",23,1997,5.78,2.09,1.53,0.49,1.04,0.56,0.46,2.29,1,1.7,18,5.47,1,3.68,10.23,4.32,1.81,0.22,0,1.76,1.27,3.32,1.51,0,11300000,10600000,9900000,9200000,8600000,7900000,7300000,6700000,6200000,5700000
"104","j.rukundo","Dosqaly","Green Fleet",27,1993,21.05,1.79,1.19,0.81,0.81,0.27,0.54,1.64,1,0.97,14.28,4.7,1,4.1,6.09,3.96,1.07,0.14,0.08,0.97,1.22,2.9,2.32,0.07,18600000,17200000,15900000,14600000,13400000,12300000,11200000,10200000,9300000,8400000
"105","a.haruna","Dosqaly","Horrible Grizzlies",25,1994,22.53,0.96,0.49,0.5,0.28,0.16,0.18,0.52,1,0.28,4.89,1.86,1,2.23,2.43,0.16,0.92,0.45,0.02,0.5,1.18,2.1,5.82,0.01,22600000,2.1e+07,19500000,1.8e+07,16600000,15300000,14100000,12900000,11700000,10700000
"106","d.svensson","Esia","Horrible Grizzlies",27,1993,19.09,1.65,0.92,0.82,0.57,0.13,0.7,1.03,1,0.22,8.78,3.44,1,4.81,3.27,0.74,1.17,0.6,0.06,0.57,0.78,2.4,4.61,0.01,15400000,14200000,13200000,12100000,11100000,10200000,9300000,8400000,7700000,6900000
"107","o.khainza","Lefghau","Horrible Grizzlies",35,1984,21.56,1.15,0.56,0.83,0.26,0.12,0.51,0.83,1,0.47,4.7,1.72,1,2.18,2.4,0.17,1.27,0.67,0.05,0.67,1.29,2.33,5.32,0.05,9200000,8300000,7500000,6800000,6100000,5400000,4900000,4300000,3800000,3400000
"108","y.eyotaru","Mico","Horrible Grizzlies",24,1996,15.18,1.39,0.77,0.99,0.21,0.23,0.36,0.74,1,0.43,6.88,2.47,1,3.74,2.55,0.6,1.8,0.98,0.1,0.65,1.78,3.11,5.32,0,15800000,14700000,13700000,12700000,11800000,10900000,1e+07,9200000,8400000,7700000
"109","d.martini","Nganion","Horrible Grizzlies",29,1990,10.76,1.24,0.69,0.49,0.47,0.3,0.35,1.67,1,1.37,13.02,3.9,1,5.68,4.53,2.89,2.15,0.07,0.08,1.93,0.94,2.27,3.48,0.06,8500000,7800000,7200000,6600000,6e+06,5400000,4900000,4500000,4e+06,3600000
"110","s.namugere","Nganion","Horrible Grizzlies",30,1989,24.29,2.12,1.22,0.97,0.95,0.21,0.78,1.4,1,0.56,14.29,4.35,1,6.22,5.85,2.1,1.51,0.35,0,1.14,1.47,3.73,3.89,0.03,15700000,14400000,13200000,1.2e+07,10900000,9900000,9e+06,8100000,7300000,6500000
"111","f.kalule","People's Land of Maneau","Horrible Grizzlies",23,1996,25.3,1.82,1.14,0.71,0.74,0.34,0.65,1.41,1,0.9,12.75,4.07,1,5.21,5.18,2.39,2.54,0.13,0,2.36,1.23,3.01,2.54,0,28800000,2.7e+07,25200000,23400000,21700000,20100000,18600000,17100000,15700000,14400000
"112","t.nouri","People's Land of Maneau","Horrible Grizzlies",22,1997,0.48,5.93,3.92,2.05,3.97,0,4.01,3.97,1,0.04,6.03,1.99,1,5.91,0,0,7.97,5.94,0,1.94,1.96,7.91,15.99,0,7500000,7100000,6600000,6200000,5700000,5300000,4900000,4600000,4200000,3900000
"113","v.thompson","People's Land of Maneau","Horrible Grizzlies",20,1999,26.35,2.49,1.41,1.29,0.89,0.4,0.76,1.83,1,1.11,13.62,3.47,1,6.09,5.67,1.93,2.14,0.36,0,1.94,1.57,3.91,1.95,0.07,34800000,32900000,30900000,2.9e+07,27200000,25400000,23600000,21900000,20300000,18700000
"114","v.binali","Sobianitedrucy","Horrible Grizzlies",25,1994,1.03,3.01,2.01,1.1,0.93,1.03,0.98,2.98,1,1.94,13.96,3.08,1,5.91,3.04,5,2.07,0.02,0.05,2.04,1.06,4.1,10.01,0.01,6900000,6400000,5900000,5500000,5100000,4700000,4300000,3900000,3600000,3300000
"115","s.mlakar","Dosqaly","Horrible Grizzlies",33,1986,8.33,0.86,0.45,0.09,0.67,0.43,0,0.39,0,0.35,15.81,4.16,1,1.83,6.13,8.02,0.33,0.08,0.04,0.24,0.41,1.43,1.22,0,6400000,5800000,5300000,4800000,4300000,3900000,3500000,3100000,2800000,2500000
"116","q.gunther","Esia","Horrible Grizzlies",24,1996,28.88,1,0.64,0.22,0.57,0.13,0.28,1.41,1,1.15,13.01,3.83,1,2.26,5.35,5.35,0.75,0.09,0,0.89,0.25,1.27,0.21,0,37200000,34700000,32300000,3e+07,27700000,25600000,23600000,21600000,19800000,18100000
"117","j.wan","People's Land of Maneau","Horrible Grizzlies",24,1996,0.72,0.01,0,0,0,0,0.08,0.05,0,0,20.01,5.75,1,4.38,9.93,5.67,1.5,0,0,1.48,1.5,1.4,0.1,0,8100000,7500000,7e+06,6500000,6e+06,5600000,5100000,4700000,4300000,3900000
"118","z.makore","People's Land of Maneau","Horrible Grizzlies",22,1997,11.69,0.77,0.39,0.3,0.28,0.13,0.06,0.59,1,0.5,13.91,3.29,1,1.22,6.15,6.69,0.79,0.27,0,0.62,0.23,0.89,1.46,0.08,17700000,16600000,15600000,14500000,13500000,12600000,11600000,10700000,9900000,9100000
"119","n.nantege","People's Land of Maneau","Horrible Grizzlies",19,2000,11.74,2.11,1.1,1.01,0.62,0.6,0.63,1.54,1,0.97,13.5,4.67,1,3.21,6.01,4.5,1.62,0.09,0,1.36,0.76,2.79,0.7,0.05,19700000,18700000,17600000,16600000,15600000,14600000,13600000,12700000,11800000,10900000
"120","a.olobo","Biarizea","Horrible Grizzlies",27,1993,12.99,0.72,0.59,0.29,0.33,0.07,0.39,1.55,1,1.09,17.15,4.71,1,3.64,7,6.49,1.11,0,0,0.97,0.7,1.54,0.03,0,12700000,11700000,10800000,1e+07,9200000,8400000,7600000,7e+06,6300000,5700000
"121","d.kayira","Slandsganiamayotteque","Horrible Grizzlies",21,1998,19.2,1.24,0.87,0.5,0.65,0.1,0.24,1.12,1,0.8,17.31,5.68,1,3.54,7.75,6.17,1.65,0.13,0.05,1.41,0.47,1.76,0.54,0,26900000,25300000,23800000,22200000,20800000,19300000,17900000,16600000,15300000,14100000
"122","e.wibowo","Coastpa Barleslands","Horrible Grizzlies",28,1992,30.45,0,0.07,0,0.01,0.02,0,0.01,0.1,0.09,0.05,0.02,0.03,0.1,0,0,0,0.09,0,0.06,0.09,0.09,0.01,0,28500000,26300000,24200000,22200000,20300000,18600000,16900000,15300000,13900000,12500000
"123","r.wanyama","Imaar Vircoand","Horrible Grizzlies",38,1981,0.94,0,0,0,0.1,0,0.02,0.07,0,0.03,0,0,0,0,0,0,0.07,0.08,0.05,0.01,0.06,0,0.05,0,2400000,2100000,1900000,1700000,1500000,1300000,1200000,1e+06,9e+05,8e+05
"124","j.nkrumah","Nganion","Horrible Grizzlies",25,1994,6.53,0,0,0.08,0,0.02,0,0.08,0.06,0.09,0.38,0,0.09,0.37,0.09,0,0.09,0.06,0,0,0,0,0,0.58,9900000,9300000,8600000,8e+06,7300000,6800000,6200000,5700000,5200000,4700000
"125","m.matsumoto","Dosqaly","Horrible Grizzlies",29,1991,23.88,3.7,2.46,1.81,1.62,0.28,1.14,2.45,1,1.22,20.19,6.87,1,8.39,8.87,2.61,2.7,0.21,0,2.46,2.52,6.31,1.25,0.08,16300000,1.5e+07,13800000,12600000,11500000,10500000,9500000,8600000,7800000,7e+06
"126","c.nyesiga","Manlisgamncent","Horrible Grizzlies",26,1994,20.18,2.79,1.75,1.23,1.33,0.2,0.4,1.59,1,1.09,16.57,5.83,1,4.98,8.4,3.27,0.81,0.12,0.01,0.7,1.18,3.76,0.61,0,18800000,17400000,16100000,14900000,13700000,12600000,11500000,10500000,9600000,8700000
"127","y.diallo","Ngoque Blicri","Horrible Grizzlies",19,2001,2.96,1.07,0.33,0.37,0.61,0.06,0.39,2.17,1,1.82,23.5,6.15,1,8.25,11.67,3.44,1.66,0.76,0,1.04,1.69,2.85,0.29,0,10600000,1e+07,9400000,8900000,8400000,7800000,7300000,6800000,6300000,5800000
"128","g.baey","People's Land of Maneau","Horrible Grizzlies",26,1993,0.51,0,0,0,0.06,0.1,0,0.01,0,0.02,9.97,2.03,1,4.02,4.1,2.01,0,0.05,0.03,0.07,0.09,0,0,0,6300000,5800000,5400000,5e+06,4600000,4200000,3900000,3500000,3200000,2900000
"129","i.makavan","Sobianitedrucy","Horrible Grizzlies",28,1991,22.35,2.74,1.73,1.07,1.31,0.26,1.08,3.32,1,2.24,20.98,7.47,1,7.51,10.77,2.62,1.79,0.2,0,1.65,2.23,4.9,0.96,0.01,1.7e+07,15700000,14400000,13200000,12100000,11100000,10100000,9100000,8300000,7500000
"130","h.alobo","Esia","Horrible Grizzlies",21,1999,16.94,1.07,0.74,0.31,0.65,0.15,0.29,1.44,1,1.07,15.31,3.58,1,2.35,7.43,5.67,1.55,0.12,0,1.44,0.72,1.8,0.82,0.04,23800000,22400000,2.1e+07,19700000,18400000,17100000,15900000,14700000,13500000,12500000
"131","o.nampeera","People's Land of Maneau","Horrible Grizzlies",21,1999,32.17,2.35,1.27,0.83,0.96,0.61,0.62,2.19,1,1.52,21.26,6.35,1,4.42,10.29,6.78,1.42,0.12,0,1.42,1.17,3.43,0.55,0,52800000,49700000,46700000,43700000,40800000,3.8e+07,35200000,32600000,30100000,27700000
"132","b.longoli","Djipines","Horrible Storm",31,1989,0.29,4.97,0,4.95,0.04,0,0,0,0,0,20.05,0.09,0,15.02,0,5.02,0,0.09,0,0.02,0,4.97,0,0.05,2800000,2600000,2400000,2200000,2e+06,1800000,1600000,1400000,1300000,1200000
"133","a.tay","Frenchdo Stanser","Horrible Storm",32,1987,9.26,1.85,1.46,1.04,0.52,0.37,0.61,1.09,1,0.42,8.04,3.03,1,4.18,2.7,0.89,1.63,0.51,0.08,1.11,2.83,4.75,3.52,0.06,6100000,5600000,5100000,4600000,4200000,3800000,3400000,3100000,2700000,2400000
"134","d.yusof","Nkasland Cronestan","Horrible Storm",22,1997,26.48,2.9,1.76,1.6,1.12,0.36,1.21,2.89,1,1.68,16.82,4.73,1,8.75,6.3,1.65,2.83,0.63,0,2.3,1.83,4.88,4.24,0.02,2.9e+07,27200000,25500000,23800000,22100000,20500000,1.9e+07,17500000,16100000,14800000
"135","b.stewart","People's Land of Maneau","Horrible Storm",24,1995,37.83,2.67,1.61,1.33,0.7,0.43,1.42,2.59,1,1.29,11.25,3.45,1,5.8,3.57,1.81,2.2,0.4,0,1.77,1.15,3.76,3.27,0.11,50300000,4.7e+07,43700000,40600000,37600000,34700000,31900000,29300000,26800000,24500000
"136","h.steiner","People's Land of Maneau","Horrible Storm",22,1997,35.43,0.92,0.7,0.58,0.23,0,0.29,0.45,1,0.33,6.42,1.98,1,3.55,2.38,0.35,1.79,1.21,0,0.64,0.84,1.63,5.44,0,52200000,4.9e+07,45900000,42800000,39900000,3.7e+07,34200000,31600000,29100000,26700000
"137","k.mirkovi","People's Land of Maneau","Horrible Storm",27,1993,35.47,0.85,0.6,0.75,0.18,0,0.36,0.74,1,0.41,7.15,2.03,1,4.19,2.39,0.62,2.44,1.32,0.05,1.05,1.12,2.08,6.56,0.19,36400000,33700000,31100000,28600000,26300000,2.4e+07,21900000,2e+07,18100000,16400000
"138","y.aidoo","People's Land of Maneau","Horrible Storm",25,1995,7.05,0.63,0.59,0.52,0.28,0,0.02,0.14,0.03,0.22,5.63,1.96,1,3.42,2.02,0.2,0.79,0.47,0,0.3,1.79,2.37,9.24,0,9600000,8900000,8300000,7600000,7100000,6500000,6e+06,5500000,5e+06,4500000
"139","h.nsamba","Byasier Pujan","Horrible Storm",25,1995,17.82,0.92,0.62,0.37,0.27,0.11,0.13,1.09,1,0.86,12.22,2.84,1,3.28,4.67,4.34,0.59,0,0,0.65,0.56,1.38,0.61,0.05,18100000,16800000,15600000,14500000,13300000,12300000,11300000,10300000,9400000,8600000
"140","e.estrada","Frenchdo Stanser","Horrible Storm",25,1994,13.06,2.38,1.33,0.9,0.93,0.58,0.9,2.97,1,2.06,23.41,5.19,1,6.99,9.2,7.21,2.14,0.03,0,2.06,0.79,3.4,1.21,0,13300000,12400000,11500000,10700000,9800000,9100000,8300000,7600000,6900000,6300000
"141","a.popescu","People's Land of Maneau","Horrible Storm",24,1995,36.98,1.02,0.65,0.12,0.51,0.27,0.19,0.78,1,0.53,16.88,4.56,1,0.99,6.59,9.35,0.54,0.17,0,0.42,0.26,1.32,0.66,0,63200000,5.9e+07,54900000,5.1e+07,47200000,43600000,40100000,36800000,33700000,30700000
"142","k.aliyu","Saintswacroa","Horrible Storm",24,1995,25.6,1.04,0.44,0.31,0.33,0.4,0.26,1.45,1,1.23,15.06,2.9,1,4.17,6.06,4.94,1.06,0,0.02,1.03,0.84,1.88,0.7,0.02,28600000,26700000,24800000,2.3e+07,21300000,19700000,18100000,16600000,15200000,13900000
"143","k.muhumuza","People's Land of Maneau","Horrible Storm",22,1998,3.13,0.97,0.89,0.29,0.28,0.23,0.02,0.37,0.1,0.23,20.31,5.06,1,1.3,10.56,8.42,0.67,0.32,0.02,0.36,0.09,0.9,0.63,0,11800000,11100000,10400000,9700000,9e+06,8400000,7800000,7200000,6600000,6100000
"144","k.namuwaya","People's Land of Maneau","Horrible Storm",24,1995,24.33,1.02,0.84,0.31,0.62,0.15,0.12,0.8,1,0.51,12.97,4.15,1,3.5,4.82,4.8,1.03,0.08,0.04,0.98,0.57,1.71,0.34,0,2.8e+07,26100000,24300000,22500000,20900000,19300000,17700000,16300000,14900000,13600000
"145","n.bondarenko","People's Land of Maneau","Horrible Storm",16,2004,0.14,9.98,10.04,4.93,0.1,5.01,5.09,15.04,1,9.91,69.99,15.09,1,30.04,20.03,19.9,5.02,0.02,0.09,5.03,0.01,10.03,0.09,0,7e+06,6700000,6400000,6100000,5700000,5400000,5100000,4800000,4500000,4200000
"146","s.tamale","Imaar Vircoand","Horrible Storm",27,1992,37.92,0.02,0.05,0,0,0,0,0,0.1,0.05,0.19,0.02,1,0.07,0.08,0,0.07,0.07,0.1,0,0,0.07,0,0.02,45800000,42400000,39100000,3.6e+07,3.3e+07,30200000,27600000,25100000,22800000,20600000
"147","k.makaza","Dosqaly","Horrible Storm",25,1994,3.35,1.92,1.51,1.44,0.3,0.08,0.03,1.52,0.04,1.62,31.26,10.22,1,9.18,14.47,7.66,1.3,0,0.05,1.18,2.16,3.88,1.31,0.08,8200000,7600000,7100000,6500000,6e+06,5500000,5100000,4700000,4300000,3900000
"148","r.akech","Eastern Covaki","Horrible Storm",26,1994,8.4,2.75,1.77,1.13,1.74,0,0.46,1.13,1,0.74,25.16,7.39,1,12.98,10.65,1.3,2.45,0.61,0.01,1.99,1.4,4.04,2.19,0,7700000,7100000,6600000,6100000,5600000,5100000,4700000,4300000,3900000,3500000
"149","l.egger","Lefghau","Horrible Storm",22,1998,30.84,1.97,1.43,0.87,0.91,0.12,0.55,2.03,1,1.41,19.97,5.19,1,7.81,9.75,2.34,1.98,0.54,0,1.27,1.15,3.02,1.5,0.06,38300000,3.6e+07,33700000,31400000,29300000,27200000,25100000,23200000,21400000,19600000
"150","z.cher","Ngoque Blicri","Horrible Storm",25,1994,36.96,2.04,1.29,0.72,0.94,0.27,0.49,2.03,1,1.49,17.54,4.48,1,5.51,8.98,3.03,1.1,0.07,0,0.91,1.16,3.25,0.81,0.13,46800000,43600000,40500000,37500000,34600000,31800000,29200000,26700000,24400000,22200000
"151","g.baey","People's Land of Maneau","Horrible Storm",26,1993,17.01,0.35,0.21,0.12,0.15,0,0.13,0.65,1,0.62,14.34,3.35,1,1.98,8.34,3.88,1.22,0.12,0,1.04,0.37,0.69,0.4,0,1.7e+07,15700000,14600000,13400000,12400000,11400000,10400000,9500000,8600000,7800000
"152","t.nkhoma","Southslands","Horrible Storm",29,1991,2.57,0.02,0,0,0,0.07,0.08,0.89,0.09,0.82,6.79,2.41,1,1.56,2.42,2.84,1.22,0.01,0.06,1.18,0,0,0.79,0,6200000,5700000,5200000,4800000,4400000,4e+06,3600000,3300000,2900000,2600000
"153","q.mbambu","Lefghau","Horrible Storm",23,1996,0.22,0.05,0,0,0,0.08,0,5.05,0.03,5.06,24.9,10.07,1,0.09,20.05,5.09,0,0,0,0.04,0,0,0.02,0.04,10500000,9900000,9200000,8600000,8e+06,7400000,6800000,6300000,5700000,5300000
"154","y.nabulo","People's Land of Maneau","Horrible Storm",19,2001,7.02,1.6,1.05,0.67,0.88,0.21,0.01,1.79,0,1.66,28.47,8.63,1,11.05,11.97,5.33,2.39,0.88,0.04,1.6,0.92,2.45,1.25,0,12700000,1.2e+07,11400000,10700000,1e+07,9400000,8800000,8200000,7600000,7e+06
"155","z.chipeta","Esia","Mighty Jays",28,1992,0.43,1.97,2.09,1.92,0.07,0.07,2,1.91,1,0.03,14.06,3.96,1,6.06,8.08,0.01,2.04,0,0,1.94,0,2.01,3.92,0.06,5100000,4700000,4300000,4e+06,3600000,3300000,3e+06,2700000,2500000,2200000
"156","d.asaba","Greri Landmoslands","Mighty Jays",28,1991,8.25,1.94,1.13,1.03,0.66,0.3,0.67,2.67,1,1.95,14.03,4.24,1,6.32,5.19,2.6,1.73,0.32,0.01,1.41,1.01,2.85,2.53,0.03,7900000,7300000,6700000,6200000,5600000,5100000,4700000,4200000,3800000,3500000
"157","s.chided","Lefghau","Mighty Jays",22,1997,22.28,1.23,0.77,0.91,0.23,0.08,0.32,0.68,1,0.35,6.73,2.58,1,4.19,2.15,0.29,1.87,1.03,0,0.86,0.94,2.21,4.86,0.16,25700000,24100000,22600000,21100000,19600000,18200000,16900000,15600000,14300000,13200000
"158","s.kaggwa","Lefghau","Mighty Jays",33,1987,15.56,0.97,0.53,0.37,0.59,0.08,0.22,0.51,1,0.04,6.06,2.33,1,3.36,2.61,0.31,1.52,0.76,0,0.85,0.73,1.71,4.25,0,7900000,7200000,6500000,5900000,5300000,4800000,4300000,3800000,3400000,3100000
"159","e.ta","Nganion","Mighty Jays",26,1993,10.06,1.31,1.2,1.18,0.2,0,0.33,1.05,1,0.6,6.8,2.69,1,4.13,2.56,0.21,1.38,0.72,0,0.69,0.53,1.97,5.52,0.04,10300000,9600000,8900000,8200000,7500000,6900000,6300000,5800000,5300000,4800000
"160","z.semakula","Nganion","Mighty Jays",25,1995,23.17,1.5,0.69,0.79,0.56,0.08,0.45,1.82,1,1.19,9.63,2.64,1,3.81,4.23,1.59,2.19,0.34,0.01,1.76,0.57,2.04,1.86,0.09,22800000,21200000,19700000,18200000,16800000,15500000,14200000,1.3e+07,11900000,10800000
"161","q.aini","Ngoque Blicri","Mighty Jays",23,1997,25.55,1.08,0.59,0.34,0.51,0.32,0.25,1.08,1,0.78,7.78,2.6,1,2.8,3.06,1.91,2,0.51,0,1.57,0.82,1.85,2.93,0,30700000,28700000,26800000,2.5e+07,23200000,21500000,19800000,18200000,16700000,15300000
"162","e.ramezani","People's Land of Maneau","Mighty Jays",24,1995,28.42,1.31,0.69,1.01,0.18,0.18,0.29,0.92,1,0.71,10.33,3.1,1,6,3.74,0.63,2,1.05,0.04,0.89,0.78,2.27,5.48,0.06,29800000,27800000,25900000,2.4e+07,22200000,20500000,18900000,17300000,15900000,14500000
"163","v.ram","People's Land of Maneau","Mighty Jays",25,1995,8.37,1.05,0.28,0.5,0.33,0.32,0.26,1.21,1,0.89,11.33,3.29,1,5.93,3.58,1.89,1.94,0.45,0.05,1.47,1.7,2.75,5.35,0.02,9800000,9100000,8500000,7800000,7200000,6700000,6100000,5600000,5100000,4700000
"164","z.nakagawa","People's Land of Maneau","Mighty Jays",22,1997,5.32,3.16,2.04,1.67,1.14,0.28,1.5,2.13,1,0.54,20.9,4.7,1,8.92,8.16,3.86,2.37,0.65,0.09,1.83,2.51,5.6,2.15,0.11,9600000,9e+06,8500000,7900000,7300000,6800000,6300000,5800000,5400000,4900000
"165","a.akoth","Unicorporated Tiagascar","Mighty Jays",27,1993,0.93,0.06,0.08,0,0.07,0.04,0.09,0,0,0,3.08,1.01,1,0,2.06,0.96,0,0.05,0.06,0.06,0,0,0,0,6700000,6200000,5700000,5200000,4800000,4400000,4e+06,3700000,3300000,3e+06
"166","g.siddiqui","Central Diasongo","Mighty Jays",25,1995,17.95,1.02,0.8,0.4,0.56,0.21,0.54,1.34,1,0.87,12.93,3.41,1,2.52,4.45,6.03,1.34,0.15,0.01,1.36,0.91,2.01,0.73,0.1,19300000,17900000,16600000,15400000,14200000,13100000,1.2e+07,1.1e+07,1e+07,9100000
"167","u.nalumansi","Czechnor","Mighty Jays",31,1989,25.91,0.71,0.12,0.39,0.26,0.02,0.06,0.78,1,0.61,13.33,3.1,1,2.13,5.62,5.46,1.02,0.01,0.03,0.89,0.24,0.94,0.6,0.02,18300000,16800000,15300000,13900000,12600000,11400000,10300000,9300000,8300000,7500000
