"","Player","Nation","Age","Born","X90s","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"383","q.yadav","Quewenia",25,1995,5.76,45.75,50.32,1,944.07,353.41,14.18,14.93,1,24.57,25.38,1,6.17,8.36,1,0.02,0,0,0.21,2.56,0.17,0.09,3.21,37800000,34600000,31400000,28100000,2.5e+07,2.2e+07,19100000,16500000,14100000,11900000
"384","t.candia","Quewenia",28,1992,5.27,42.45,52.74,1,848.71,359.55,17.21,17.89,1,18.39,21.67,1,6.41,11.88,1,0,0.13,0,1.91,3.67,1.18,0.47,4.83,3.4e+07,30200000,26600000,23100000,19900000,1.7e+07,14400000,1.2e+07,1e+07,8200000
"385","w.okeke","Quewenia",25,1995,2.32,28.26,41.72,1,582.54,214.62,9.93,12.45,1,12.57,17.19,1,5.04,7.84,1,0.43,0.23,0.21,1.29,3.39,1.64,0.41,4.25,21700000,19900000,1.8e+07,16200000,14400000,12600000,1.1e+07,9500000,8100000,6800000
"386","j.anguko","Quewenia",29,1991,3.24,30.34,39.18,1,466.66,120.36,17.11,19.2,1,11.68,14.5,1,1.25,3.68,1,1.35,0.24,1,1.91,1.27,0.87,0.66,2.11,15700000,13800000,1.2e+07,10300000,8800000,7500000,6200000,5200000,4200000,3400000
"387","m.nabukwasi","Quewenia",29,1991,2.04,52.94,61.08,1,1226.24,323.24,13.32,13.28,1,28.53,30.52,1,11,14.75,1,0,0.08,0.02,0.05,4.81,0.44,0,2.81,8200000,7200000,6300000,5400000,4600000,3900000,3300000,2700000,2200000,1800000
"388","g.were","Quewenia",28,1992,4.27,15.98,22.03,1,217.91,45.64,8.48,11.82,1,6.12,7.95,1,0.16,0.48,1,0,0.14,0,1.44,0.41,0.87,0,1.85,25700000,22800000,20100000,17500000,15100000,12800000,10900000,9100000,7500000,6200000
"389","m.mathieu","Quewenia",23,1997,4.03,21.12,26.77,1,332.08,86.77,11.96,14.02,1,7.23,8.45,1,1.44,2.2,1,0,0.15,0,1.56,0.5,1.46,0,2.05,41200000,38500000,35600000,32600000,29500000,26500000,23500000,20700000,1.8e+07,15500000
"390","g.odoch","Quewenia",22,1998,1.9,23.69,31.12,1,362.51,95.8,13.64,15.23,1,7.86,9.5,1,2.08,5.87,1,0.02,0.04,0,1.01,1,0.56,0,1.54,15200000,14300000,13400000,12300000,11300000,10200000,9200000,8200000,7200000,6200000
"391","h.kurnia","Quewenia",31,1989,1.65,13.42,18.28,1,178.82,24.15,7.73,9.36,1,4.11,5.84,1,0.53,0.61,1,0,0.13,0,1.22,1.26,0.04,0,0.68,6300000,5500000,4700000,3900000,3300000,2700000,2200000,1800000,1500000,1200000
"392","v.nyakudya","Quewenia",27,1993,0.89,10.06,23.78,1,172.54,42.52,3.72,6.29,1,3.77,12.54,1,1.31,3.75,1,0,0,0,0,0,0,0.08,0.09,5700000,5200000,4600000,4e+06,3500000,3e+06,2600000,2200000,1800000,1500000
"393","z.uy","Quewenia",29,1991,0.37,50.08,62.43,1,655.09,184.99,35.03,42.46,1,9.91,10.08,1,2.52,2.55,1,0.02,0,0.02,0,5.06,0,0.04,2.54,5500000,4800000,4200000,3600000,3100000,2600000,2200000,1800000,1500000,1200000
"394","r.yiga","Quewenia",32,1988,5.74,24.01,31.02,1,720.63,469.4,5.2,5.26,1,8.77,8.93,1,9.76,16.76,1,0.09,0.05,0,0,0,0,0.01,0.08,13300000,11300000,9600000,8e+06,6600000,5400000,4400000,3600000,2800000,2200000
"395","h.adjei","Quewenia",28,1992,5.19,43.82,48.72,1,764.4,202.2,20.48,21.69,1,18.98,20,1,4.36,6.17,1,0.13,0.15,0.05,0.95,3.49,0.49,0,3.72,33300000,29500000,2.6e+07,22600000,19500000,16600000,14100000,11800000,9700000,8e+06
"396","k.abalo","Quewenia",28,1992,4.36,66.2,73.21,1,1262.35,362.91,27.64,30.14,1,29.17,30.8,1,9.15,10.93,1,0.23,0.12,0.26,1.13,8.14,1.11,0.08,6.77,32500000,28900000,25400000,22100000,1.9e+07,16300000,13700000,11500000,9500000,7800000
"397","o.obeng","Quewenia",24,1996,1.31,15.72,20.1,1,245.72,69.21,7.21,7.23,1,7.16,9.99,1,0,1.42,0.07,0,0,0,0,1.5,0.09,0,2.08,6800000,6300000,5700000,5200000,4700000,4100000,3600000,3200000,2700000,2300000
"398","q.nakityo","Quewenia",29,1991,4.07,29.33,40.47,1,632.13,137.76,12.7,14.6,1,10.56,14.05,1,6.06,11.59,1,0.34,0.26,0,2.51,3.23,1.27,0.16,3.39,24900000,21900000,19100000,16500000,1.4e+07,11900000,9900000,8200000,6700000,5500000
"399","q.ow","Quewenia",23,1997,0.6,13.98,27.99,1,237.99,48.02,6.08,11.96,1,8.09,8.09,1,0.08,3.93,0.06,0,0,0,0.02,0.03,0,0,0.05,4900000,4600000,4200000,3900000,3500000,3200000,2800000,2500000,2100000,1800000
"400","c.alanazi","Sobianitedrucy",32,1988,2.55,61.44,64.59,1,1186.49,340.71,26.46,26.9,1,23.48,24.27,1,10.5,12.25,1,0.42,0.09,0.2,1.14,5.29,0.04,0.04,5.32,6800000,5800000,4900000,4100000,3400000,2800000,2300000,1800000,1400000,1100000
"401","l.yulianti","Sobianitedrucy",33,1987,7.49,55.87,63.59,1,1354.42,481.59,11.5,11.77,1,28.79,30.02,1,14.52,20.45,1,0,0.05,0,0.3,4.14,0.21,0.08,3.14,23500000,19800000,16600000,13700000,11300000,9100000,7400000,5900000,4600000,3600000
"402","m.ayebazibwe","Sobianitedrucy",27,1993,6.49,46.09,53.19,1,837.6,340.92,20.14,21.52,1,19.76,21.79,1,5.18,7.46,1,0.06,0.09,0.01,0.55,5.12,0.96,0.24,3.87,6.2e+07,55600000,49400000,43400000,37800000,32600000,27800000,23500000,19700000,16300000
"403","r.bogere","Sobianitedrucy",36,1984,4.97,58.63,63.99,1,1104.19,281.44,21.22,22.26,1,29.37,30.66,1,6.76,9.54,1,0,0,0,0.16,3.55,0.02,0,2.3,6300000,5200000,4200000,3400000,2700000,2100000,1600000,1300000,1e+06,7e+05
"404","s.kamoga","Sobianitedrucy",21,1999,0.93,77.92,82.99,1,1560.06,404.91,25.97,26.02,1,37.03,37.96,1,12.06,15.01,1,0.02,0.32,0,2.94,3.05,1.07,1.01,4.07,12500000,11900000,11200000,10500000,9700000,8800000,8e+06,7200000,6400000,5600000
"405","t.neves","Sobianitedrucy",29,1991,0.47,91.042,111.4396,1,1851.99,551.92,35.96,42.08,1,48.06,49.92,1,10.02,19.99,1,0,0,0.06,0,6.07,0,0,4.03,3600000,3200000,2800000,2400000,2100000,1700000,1500000,1200000,1e+06,8e+05
"406","v.binali","Sobianitedrucy",26,1994,3.25,41.97,47.77,1,607.16,168.33,23.32,25.32,1,16.37,18.75,1,0.86,1.63,1,0,0.03,0.03,0.54,1.98,0.28,0.01,2.23,17800000,16100000,14500000,12900000,11300000,9900000,8500000,7200000,6100000,5100000
"407","y.opio","Sobianitedrucy",30,1990,1.78,43.21,52.3,1,842.8,269.46,15.66,16.72,1,22.79,26.03,1,4.99,8.4,1,0.63,0.01,0.54,1.02,6.11,0,0,4.5,7200000,6300000,5400000,4600000,3900000,3300000,2700000,2200000,1800000,1400000
"408","y.vitali","Sobianitedrucy",27,1993,4.28,44.56,51.32,1,676.02,207.03,23,24.91,1,16.28,18.4,1,2.89,4.04,1,0.56,0.1,0.35,1.88,4.24,1.39,0.96,3.65,31200000,2.8e+07,24900000,21900000,19100000,16400000,1.4e+07,11800000,9900000,8200000
"409","b.sah","Sobianitedrucy",30,1990,4.92,20.8,26.1,1,299.73,30.63,11.04,13.12,1,6.14,7.59,1,1.61,2.48,1,0.15,0.16,0,0.66,0.91,0.9,0.08,1.45,24800000,21600000,18600000,15900000,13400000,11200000,9300000,7600000,6200000,5e+06
"410","e.zacarias","Sobianitedrucy",27,1993,2.33,9.11,13.82,1,137.94,14.2,5.51,6.76,1,2.14,3.79,1,0.76,1.22,1,0.07,0,0.1,0.43,0.04,0.47,0.02,0.88,11600000,10400000,9200000,8100000,7100000,6100000,5200000,4400000,3700000,3e+06
"411","g.chimwaza","Sobianitedrucy",20,2000,0.14,20.02,30.01,1,424.95,130,10.04,10.07,1,5.01,9.95,1,5,4.99,1,0,0.02,0.01,0.06,0.01,0.01,0,0.1,7400000,7100000,6800000,6400000,5900000,5500000,5e+06,4600000,4100000,3600000
"412","p.mlotshwa","Sobianitedrucy",23,1997,4.91,17.11,22.93,1,252.03,57.72,9.16,11.25,1,5.49,7.08,1,1.32,2.5,1,0.1,0.15,0,1.21,0.37,1.04,0.38,1.46,47500000,44300000,4.1e+07,37500000,3.4e+07,30500000,27100000,23800000,20700000,17900000
"413","r.nkosi","Sobianitedrucy",29,1991,5.51,47.96,60.9,1,850.01,212.52,26.39,29.5,1,14.59,17.74,1,6.7,11.34,1,0,0.18,0,2.38,2.23,2.38,0.46,4.66,42400000,37300000,32500000,2.8e+07,23900000,20200000,16900000,1.4e+07,11500000,9300000
"414","v.golob","Sobianitedrucy",26,1994,4.25,24.56,32.83,1,410.79,95.92,13.71,16.93,1,7.23,8.29,1,3.37,5.24,1,0.14,0.2,0.03,2.43,0.52,1.39,0.4,2.57,33300000,30200000,27100000,24100000,21200000,18400000,15900000,13600000,11500000,9600000
"415","y.smit","Sobianitedrucy",26,1994,1.39,22.8,36.37,1,297.81,89.33,17.12,17.88,1,4.95,9.96,1,0.79,5.7,1,0.09,0.22,0,2.84,0.71,2.2,0,2.09,16300000,14800000,13300000,11800000,10400000,9e+06,7800000,6600000,5600000,4700000
"416","a.khainza","Sobianitedrucy",21,1999,8,25.03,30.49,1,590.02,342.17,7.94,7.98,1,10.52,10.92,1,6.47,11.41,1,0,0,0,0,0.07,0.06,0.02,0.09,89200000,8.5e+07,80100000,74800000,69200000,63300000,57400000,51500000,45700000,40200000
"417","v.guillaume","Sobianitedrucy",34,1987,0.04,1.05,0.95,1,21.01,14.09,0,0,0,1.06,1.06,1,0.05,0.09,0,0,0,0,0,0.09,0,0.08,0.02,1100000,9e+05,8e+05,6e+05,5e+05,4e+05,3e+05,3e+05,2e+05,2e+05
"418","d.sigauke","Sobianitedrucy",23,1997,5.11,38.87,45.93,1,630.97,176.98,21.39,23.48,1,12.78,15.66,1,3.78,4.86,1,0.24,0,0.18,1.74,3.1,1.53,0.02,5.2,57600000,53800000,49700000,45500000,41200000,3.7e+07,32900000,28900000,25200000,21700000
"419","f.lee","Sobianitedrucy",23,1998,2.98,41.1,46.36,1,778.04,190.61,19.76,21.3,1,14.37,16.68,1,7.07,8.28,1,0.09,0,0,1.05,4.95,0,0.04,3.68,20900000,19500000,1.8e+07,16500000,14900000,13400000,11900000,10500000,9100000,7900000
"420","i.makavan","Sobianitedrucy",29,1991,7.84,62.49,66.46,1,1057.63,280.58,28.32,29.19,1,29.66,30.43,1,3.72,5.62,1,0,0.02,0,0.69,7.2,0.73,0,4.53,81700000,71900000,62600000,53900000,4.6e+07,38900000,32500000,26900000,22100000,17900000
"421","i.marie","Sobianitedrucy",28,1992,4.44,90.46,96.69,1,1521.85,343.56,45.2676,47.06,1,35.43,36.82,1,7.85,9.53,1,0.47,0.3,0.28,3.21,7.55,1.09,0.16,4.94,38800000,34500000,30300000,26400000,22700000,19400000,16400000,13700000,11400000,9300000
"422","x.wouters","Sobianitedrucy",23,1997,2.18,20.43,26.62,1,308.99,60.45,12.47,15.73,1,6.75,9.61,1,1.03,0.94,1,0,0,0,1.36,1.94,0,0.03,1.97,15600000,14600000,13500000,12300000,11200000,1e+07,8900000,7800000,6800000,5900000
"423","z.delemovi","Sobianitedrucy",25,1995,1.56,41.31,49.27,1,821.31,188.77,18.6,20.71,1,16.66,18.76,1,6.04,8.73,1,0,0.01,0,0.65,4.66,0.09,0.04,4.02,10900000,1e+07,9100000,8100000,7200000,6300000,5500000,4800000,4100000,3400000
"424","a.acheng","Southern Ristan",25,1995,0.4,33.25,36.78,1,420.1,180,23.31,23.23,1,9.97,10.1,1,0.01,3.32,0.09,0,0,0,0.03,3.36,0.01,0.02,6.57,4900000,4500000,4100000,3700000,3300000,2900000,2500000,2200000,1800000,1600000
"425","f.cho","Southern Ristan",26,1994,0.79,58.86,68.79,1,1022.55,276.23,30.02,31.31,1,24.99,27.44,1,3.84,6.32,1,0,0,0,0.01,3.77,3.76,0.03,9.97,15500000,14100000,12600000,11200000,9900000,8600000,7400000,6300000,5300000,4500000
"426","h.nyombi","Southern Ristan",25,1995,1.91,74.01,78.92,1,1337.02,367.05,34.46,35.96,1,30.56,32.04,1,9.08,10.43,1,0.08,0,0,0,7.91,0.02,0,2.53,13200000,1.2e+07,10900000,9800000,8700000,7600000,6700000,5700000,4900000,4100000
"427","i.permana","Southern Ristan",27,1993,3.92,62.3,70.83,1,1103.83,255.59,28.5,31.04,1,24.8,27.39,1,6.91,8.47,1,0.02,0,0.05,0.28,1.41,0.16,0.07,2.7,15500000,13900000,12400000,10900000,9500000,8200000,7e+06,5900000,4900000,4100000
"428","j.kondowe","Southern Ristan",29,1991,3.77,45.41,59.7,1,815,286.17,22.74,25.13,1,16.82,21.62,1,5.48,11.81,1,0.61,0.02,0.39,0.83,1.95,0.37,0,4.35,12900000,11400000,9900000,8500000,7300000,6200000,5200000,4300000,3500000,2800000
"429","l.oroma","Southern Ristan",30,1990,1.93,84.43,85.42,1,1955.58,523.49,15.06,15.48,1,52.95,53.03,1,16.5,16.47,1,0,0,0,0.43,2.42,0,0,1.52,4400000,3800000,3300000,2800000,2400000,2e+06,1600000,1400000,1100000,9e+05
"430","o.salonen","Southern Ristan",31,1989,1.1,59.96,69.97,1,787.02,157.93,38.97,39.95,1,16.93,22.92,1,1.06,2.02,1,0,0.09,0.03,0.95,0.98,0.95,0,1.99,5300000,4600000,3900000,3300000,2800000,2300000,1900000,1500000,1200000,1e+06
"431","r.auer","Southern Ristan",35,1985,3.27,53.83,56.59,1,1087.56,264.98,14,15.21,1,32.15,32.9,1,6.84,7.42,1,0,0,0.06,0.06,5.38,0.26,0.1,2.19,5100000,4200000,3500000,2800000,2300000,1800000,1400000,1100000,9e+05,7e+05
"432","w.karlsson","Southern Ristan",31,1989,3.98,66.78,76.52,1,1405.94,373.47,23.75,25.27,1,33.03,35.42,1,10.09,14.52,1,0.01,0,0.06,0.07,5.54,0.84,0.06,2.48,12500000,10800000,9200000,7800000,6500000,5400000,4400000,3600000,2900000,2300000
"433","x.nakibuuka","Southern Ristan",33,1987,3.74,74.12,81.21,1,1520.53,598.41,26.81,27.62,1,35.76,39.24,1,11.6,14.25,1,0,0,0.03,0.75,4.83,0.17,0,4.04,7100000,6e+06,5e+06,4100000,3400000,2700000,2200000,1800000,1400000,1100000
"434","x.boateng","Southern Ristan",26,1994,0.23,26.65,30,1,433.27,46.76,13.27,16.79,1,13.33,13.21,1,0.06,0,0,0.01,0.1,0.07,0.07,0,0,0.03,0,3800000,3400000,3100000,2700000,2400000,2100000,1800000,1500000,1300000,1100000
"435","b.phillips","Southern Ristan",27,1993,4.8,10.39,15.82,1,156.8,22.04,5.85,7.59,1,2.99,4.66,1,0.84,1.64,1,0,0.01,0,0.52,0.41,0.87,0.03,1.22,29700000,26700000,23700000,20800000,18100000,15600000,13300000,11300000,9400000,7800000
"436","f.diaz","Southern Ristan",30,1990,0.11,39.93,49.94,1,499.98,0,19.99,29.94,1,0,0.04,0,10.08,10.07,1,0,0,0,0.09,0.04,0.07,0,0.01,2400000,2100000,1800000,1500000,1300000,1100000,9e+05,7e+05,6e+05,5e+05
"437","y.ruggiero","Southern Ristan",28,1992,4.91,27.95,34.28,1,792.35,434.5,6.19,6.2,1,11.48,11.42,1,10.33,16.38,1,0,0.04,0.06,0,0.06,0.05,0.02,0.09,17100000,15200000,13400000,11600000,1e+07,8600000,7200000,6e+06,5e+06,4100000
"438","a.lefevre","Southern Ristan",29,1991,3.05,45.32,60.79,1,919.05,280.35,20.34,23.77,1,14.93,20.38,1,9.61,14.73,1,0.71,0.74,0.02,4.24,6.67,2.33,0,6.6,40900000,3.6e+07,31300000,2.7e+07,23100000,19500000,16300000,13500000,11100000,9e+06
"439","b.amin","Southern Ristan",18,2002,1.83,26.71,33.27,1,394.41,55.68,16.11,18.93,1,8.84,12.17,1,1.64,1.57,1,0.1,0.16,0,1.71,1.16,1.76,0,1.68,26600000,26100000,25300000,24400000,23200000,21900000,20500000,18900000,17300000,15700000
"440","c.mitrovi","Southern Ristan",25,1995,1.61,45.83,52.87,1,831.89,97.2,21.88,23.41,1,19.33,21.71,1,4.74,7.16,1,0,0,0.02,0,1.68,0.07,0,0.08,9100000,8300000,7500000,6800000,6e+06,5300000,4600000,4e+06,3400000,2900000
"441","h.leong","Southern Ristan",23,1997,3.75,48.12,56.28,1,902.39,209.12,19.41,21.55,1,21.69,24.54,1,5.97,7.65,1,0.07,0.12,0,0.59,4,0.74,0.33,3.6,30500000,28400000,26300000,24100000,21800000,19600000,17400000,15300000,13300000,11500000
"442","i.reilly","Southern Ristan",32,1989,3.35,58.79,61.45,1,1096.42,161.51,24.78,25.58,1,27.18,28.22,1,6.56,6.77,1,0.03,0.07,0,0.83,3.59,0,0.06,1.75,8300000,7100000,6e+06,5e+06,4100000,3400000,2800000,2200000,1800000,1400000
"443","k.clark","Southern Ristan",33,1987,1.99,14.5,23.99,1,228.58,80,7.02,10.04,1,6.41,9.52,1,0.59,2.55,1,0.51,0.02,0.36,0.58,1.47,0.51,0.03,2.01,4900000,4200000,3500000,2900000,2400000,1900000,1500000,1200000,1e+06,8e+05
"444","n.utami","Southern Ristan",30,1991,2.45,48.49,55.51,1,796.75,180.79,26.03,29.3,1,19.14,21.95,1,3.29,3.54,1,0.44,0,0.28,0.83,3.68,1.17,0.34,4.82,10400000,9100000,7800000,6700000,5600000,4700000,3900000,3200000,2600000,2100000
"445","o.nalubega","Southern Ristan",27,1993,1.41,24.76,31.96,1,386.64,81.35,15.33,16.09,1,5.34,7.27,1,2.76,6.09,1,0,0.01,0,0.69,2.71,0.08,0.04,1.91,8500000,7600000,6700000,5900000,5200000,4400000,3800000,3200000,2700000,2200000
"446","v.chun","Southern Ristan",28,1992,0.01,1.94,1.91,1,25.07,4.97,1.98,2.08,1,0.02,0.1,0,0.07,0,0,0,0,0.01,0,0.1,0.04,0.02,0.09,2200000,2e+06,1700000,1500000,1300000,1100000,9e+05,8e+05,6e+05,5e+05
"447","x.nakanwagi","Southern Ristan",27,1993,0.22,55.07,60.1,1,694.94,130.05,30.06,29.91,1,20.03,19.91,1,0,0.04,0,0.08,0,0.04,0.02,0.04,0,0.05,0,3e+06,2700000,2400000,2100000,1800000,1600000,1300000,1100000,9e+05,8e+05
"448","a.ansah","Varijitri Isles",22,1998,2.57,49.29,55.11,1,910.31,240.33,20.35,20.85,1,22.85,25.21,1,6.06,8.78,1,0,0,0.1,0.45,1.51,0.07,0,1.24,14700000,13800000,12900000,1.2e+07,10900000,9900000,8900000,7900000,6900000,6e+06
"449","c.malkah","Varijitri Isles",21,1999,1.3,38.35,49.12,1,631.63,213.36,17.45,20.71,1,16.62,19.2,1,2.41,5.05,1,0,0.14,0,0.77,2.45,0.88,0.76,5.9,14300000,13600000,12900000,1.2e+07,11100000,10200000,9200000,8300000,7300000,6400000
"450","e.amony","Varijitri Isles",25,1995,1.79,33.82,40.06,1,580.57,253.99,15.04,17.22,1,13.93,16.69,1,3.94,4.93,1,0.09,0.05,0.07,0,1.65,1.05,0.56,6.67,12200000,11200000,10100000,9100000,8100000,7100000,6200000,5300000,4500000,3800000
"451","l.james","Varijitri Isles",23,1997,3.03,44.22,54.36,1,764.61,276.23,22.78,23.95,1,14.94,19.94,1,4.34,6.99,1,0.07,0.1,0.03,0.69,3.63,0.42,0,1.65,23200000,21700000,2e+07,18300000,16600000,14900000,13200000,11600000,10100000,8700000
"452","m.happy","Varijitri Isles",24,1996,3.09,54.03,58.37,1,1107.62,448.21,20.99,21.67,1,24.97,25.71,1,7.91,10.24,1,0.07,0.09,0,0.07,2.98,0,0,3.26,17200000,15900000,14600000,13200000,11900000,10500000,9300000,8100000,7e+06,5900000
"453","n.rebane","Varijitri Isles",35,1985,3.02,14.69,20.08,1,193.01,16.05,9.9,12.78,1,4.61,6.41,1,0.06,0.93,0.05,0,0,0,1.6,0.08,0.42,0.08,0.7,3e+06,2500000,2100000,1700000,1300000,1100000,8e+05,7e+05,5e+05,4e+05
"454","v.nanyonjo","Varijitri Isles",24,1996,3.02,23.39,34.31,1,754.25,513.93,6.32,6.33,1,8.23,8.32,1,8.69,19.29,1,0.01,0,0,0.01,0.33,0.29,0,0.03,13200000,12200000,11100000,10100000,9e+06,8e+06,7100000,6200000,5300000,4500000
"455","c.kalua","Varijitri Isles",26,1994,1.6,42.07,46.61,1,800.71,170,16.03,17.24,1,17.23,20.64,1,6.7,6.67,1,0.09,0,0,0,2.76,0.08,0.07,0.03,8900000,8100000,7200000,6400000,5700000,4900000,4200000,3600000,3100000,2600000
"456","f.krause","Varijitri Isles",24,1996,0.14,29.94,39.95,1,299.98,180.08,30.05,39.96,1,0,0.08,0,0,0,0,0,0.05,0,0,0,0,0,0.02,3400000,3200000,2900000,2600000,2400000,2100000,1800000,1600000,1400000,1200000
"457","h.adokorach","Varijitri Isles",25,1995,1.89,38.33,42.01,1,684.77,214.73,18.34,19.48,1,15.77,18.49,1,4.22,4.13,1,0,0.1,0,0.45,5.77,1.06,0.06,4.68,18700000,17100000,15500000,13900000,12400000,10900000,9500000,8200000,7e+06,5900000
"458","k.atto","Varijitri Isles",26,1994,1.85,13.92,22.8,1,164.32,31.15,9.95,12.14,1,3.28,7.18,1,0,1.69,0,0,0.04,0.07,0.09,0.55,0.02,0.1,0,6400000,5800000,5200000,4600000,4100000,3500000,3e+06,2600000,2200000,1800000
"459","k.deboer","Varijitri Isles",25,1995,1.24,41.56,51.43,1,667.76,112.27,23.08,24.68,1,13.04,15.46,1,3.81,7.59,1,0.02,0.16,0.02,3.15,2.37,0.85,0.86,1.46,11300000,10300000,9400000,8400000,7500000,6600000,5700000,4900000,4200000,3500000
"460","k.mawanda","Varijitri Isles",26,1994,2.84,41.42,53.72,1,784.79,196.57,18.39,21.49,1,14.06,17.29,1,7.64,12.14,1,0.37,0.16,0.22,2.48,3.02,1.3,0.28,3.09,19800000,1.8e+07,16100000,14300000,12600000,1.1e+07,9500000,8100000,6800000,5700000
"461","l.nyarko","Varijitri Isles",20,2000,0.14,60.03,70.1,1,1589.99,450.03,30.09,29.96,1,10.05,10.04,1,17.8296,26.712,1,0.07,0,0.08,5.1108,13.5348,0.03,0,10.01,13600000,13100000,12500000,11800000,1.1e+07,10200000,9300000,8400000,7600000,6700000
"462","q.higenyi","Varijitri Isles",23,1997,2.26,23.95,30.83,1,445.8,130.35,11.62,14,1,7.46,8.34,1,3.54,6.03,1,0.05,0.05,0,2.68,1.68,2.08,0.88,3.01,21900000,20500000,18900000,17300000,15700000,14100000,12500000,1.1e+07,9600000,8300000
"463","w.murakami","Varijitri Isles",21,1999,0.29,13.22,23.28,1,176.62,56.7,10.06,13.22,1,3.37,3.36,1,0.07,3.23,0.02,0,0,0,0.01,6.57,3.29,0,3.42,15500000,14700000,13900000,1.3e+07,1.2e+07,1.1e+07,1e+07,8900000,7900000,7e+06
"464","n.singh","Varijitri Isles",26,1994,2.09,58.55,62.94,1,1172.99,352.46,21.5,21.99,1,27.07,27.44,1,9.57,12.09,1,0,0.23,0,1.05,5.43,0.59,0,4.46,15400000,1.4e+07,12600000,11200000,9800000,8500000,7400000,6300000,5300000,4400000
"465","k.koppel","Varijitri Isles",24,1997,1.25,41.5,46.13,1,804.57,286.11,19.25,19.97,1,14.58,15.46,1,6.83,9.3,1,0,0.54,0,4.59,3.95,2.38,2.2562,4.62,21700000,20100000,18400000,16600000,14900000,13300000,11700000,10200000,8800000,7500000
"466","h.komujuni","Xikong",34,1986,3.55,34.83,48.24,1,714.92,225.05,11,12.87,1,17.67,22.8,1,5.77,11.46,1,0.06,0.01,0,0.27,2.65,0.66,0.31,4.22,6e+06,5e+06,4100000,3400000,2800000,2200000,1800000,1400000,1100000,8e+05
"467","q.sarfo","Xikong",26,1994,4.25,44.2,49.99,1,946.53,329.32,12.19,13.22,1,23.56,24.75,1,7.97,10.84,1,0,0.02,0.07,0.24,2.95,0.33,0,2.5,21900000,19800000,17800000,15800000,13900000,12100000,10400000,8900000,7500000,6300000
"468","t.mbedzi","Xikong",31,1989,4.06,31.7,36.88,1,655.46,201.07,10.65,12.24,1,14.7,15.97,1,5.14,7,1,0,0,0,0.01,2.71,0.03,0,3.61,11500000,9900000,8400000,7100000,6e+06,4900000,4100000,3300000,2600000,2100000
"469","v.lao","Xikong",26,1994,0.82,18.88,32.16,1,402.2,126.73,5.64,6.63,1,9.94,15.63,1,3.38,8.95,1,0.05,0,0.06,0.05,0.01,0,0.07,0.01,5600000,5100000,4500000,4e+06,3500000,3100000,2700000,2300000,1900000,1600000
"470","x.ahmad","Xikong",26,1994,3.97,20.89,32.73,1,369.07,157.88,9.23,10.56,1,8.31,12.83,1,2.4,7.7,1,0.06,0,0,0.2,1.8,0.23,0.21,1.73,19500000,17700000,15800000,14100000,12400000,10800000,9300000,7900000,6700000,5600000
"471","c.meunier","Xikong",32,1988,0.44,18.05,34.06,1,413.92,230.08,5.92,7.93,1,5.92,11.92,1,3.91,12.03,1,0.05,0.09,0,0,2.05,0,0.02,2.01,2800000,2400000,2e+06,1700000,1400000,1100000,9e+05,7e+05,6e+05,5e+05
"472","u.mariani","Xikong",27,1993,0.24,14.96,15.02,1,134.96,64.92,15.02,14.91,1,0,0.04,0,0,0,0,0,0,0,0.06,0,0.07,0,0,2700000,2400000,2100000,1900000,1600000,1400000,1200000,1e+06,8e+05,7e+05
"473","a.ngabirano","Xikong",27,1993,1.48,5.68,10.66,1,72.12,3.48,4.91,6.44,1,0.77,2.15,1,0,0.75,0.03,0,0.05,0,0.02,0.66,0.09,0.08,0.04,5600000,5e+06,4400000,3900000,3400000,2900000,2500000,2100000,1800000,1500000
"474","i.amolo","Xikong",34,1986,2,12.49,20.96,1,155.07,40.57,9.6,14.07,1,2,4.08,1,0.59,0.98,1,0,0.1,0,0.59,0.56,0.47,0,1.58,4500000,3700000,3100000,2500000,2100000,1700000,1300000,1e+06,8e+05,6e+05
"475","o.zen","Xikong",21,1999,3.6,14.12,19.24,1,228.66,68.82,7.18,9.66,1,4.08,4.7,1,1.86,2.25,1,0.49,0.41,0.13,1.32,0.84,1.05,0,2.58,47100000,44800000,42300000,39500000,36500000,33400000,30300000,27200000,24100000,21200000
"476","u.taaka","Xikong",20,2000,1.5,23.36,28.78,1,303.21,79.97,15.96,17.96,1,6.69,8.73,1,0,0,0,1.4,0.54,0.79,3.39,0.09,1.34,0,1.93,18600000,17900000,17100000,16100000,1.5e+07,13900000,12700000,11500000,10300000,9200000
"477","m.ngamita","Xikong",31,1990,4.31,12.58,28.73,1,434.9,303.24,2.43,2.35,1,3.93,4.16,1,6.03,22.06,1,0,0.07,0,0,0.26,0,0,0,9300000,8e+06,6800000,5800000,4800000,4e+06,3300000,2700000,2100000,1700000
"478","o.avako","Xikong",31,1989,4.23,27.68,31.66,1,485.12,108.88,12.36,13.58,1,11.2,13.06,1,3.28,3.4,1,0.04,0.02,0,0.47,2.83,0.38,0.02,1.7,14700000,12600000,10800000,9100000,7600000,6300000,5200000,4200000,3400000,2700000
