"","Player","Nation","Squad","Age","Born","X90s","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"88","i.koomson","Djipines","Green Fleet",22,1997,10.15,23.51,30.05,1,322.42,74.64,14.93,17.33,1,6.66,8.78,1,0.61,1.06,1,0.11,0.19,0,1.03,0.51,1.22,0.34,2.44,2e+07,19300000,18200000,1.7e+07,15700000,14200000,12700000,11200000,9700000,8300000
"89","l.obote","Dosqaly","Green Fleet",24,1995,16.34,24.54,29.76,1,344.62,69.6,15.1,17.08,1,7.23,8.72,1,0.94,1.18,1,0.16,0.12,0.15,0.95,1.51,0.85,0.08,2.7,24700000,23100000,21200000,19200000,17200000,15100000,13100000,11200000,9400000,7800000
"90","i.abeja","Janmico","Green Fleet",33,1987,15.24,17.56,22.4,1,295.13,41.03,8.77,10.77,1,6.28,7.45,1,1.96,2.44,1,0.12,0.16,0,0.9,0.95,0.88,0.15,1.2,7300000,6e+06,4800000,3800000,3e+06,2300000,1800000,1300000,1e+06,7e+05
"91","j.namatovu","People's Land of Maneau","Green Fleet",16,2004,0.17,59.94,79.92,1,840.04,119.99,39.972,43.506,1,20.07,19.93,1,0,0.08,0,0,0.08,0,0.01,10.0408,0.07,0,0,9100000,9500000,9900000,10100000,10100000,1e+07,9700000,9400000,8900000,8300000
"92","t.ichikawa","People's Land of Maneau","Green Fleet",22,1997,32.48,30.79,38.02,1,488.98,97.91,16.65,19.05,1,10.58,12.5,1,2.58,3.98,1,0.27,0.14,0.18,1.36,0.99,1.75,0.27,2.94,76700000,73700000,69800000,65200000,59900000,54300000,48500000,42700000,3.7e+07,31700000
"93","z.nabaweesi","People's Land of Maneau","Green Fleet",18,2001,20.16,30.14,36.22,1,494.54,80.61,16.8,18.95,1,10.13,11.62,1,2.44,3.83,1,0.1,0.07,0.05,0.84,1.22,0.9,0.23,2.15,28300000,28900000,2.9e+07,28700000,2.8e+07,26900000,25500000,23800000,21800000,19800000
"94","n.gheorghe","Republic of Denand Landsa","Green Fleet",31,1989,0.02,9.98,9.98,1,69.94,0,10.06,9.92,1,0,0,0,0,0.09,0,0.09,0.06,0,0.09,0,0,0.04,0,1400000,1200000,1e+06,8e+05,6e+05,5e+05,4e+05,3e+05,2e+05,2e+05
"95","l.amadu","Xikong","Green Fleet",18,2002,1.69,25.32,31.14,1,395.35,71.24,14.76,16.51,1,6.38,7.66,1,2.97,3.63,1,0.06,0.05,0.03,0.59,2.33,0.03,0,1.24,9200000,9400000,9400000,9300000,9100000,8700000,8300000,7700000,7100000,6400000
"96","s.avraham","Nganion","Green Fleet",32,1988,5.7,43.39,51.58,1,668.96,145.1,25.77,27.9,1,12.84,15.4,1,3.84,5.88,1,0.38,0.16,0.21,1.36,3.11,0.65,0.14,3.29,5300000,4400000,3600000,2900000,2300000,1800000,1400000,1100000,8e+05,6e+05
"97","g.mwebaze","Nganion","Green Fleet",29,1990,25.46,18.1,23.25,1,480.09,288.71,4.81,5,1,7.25,7.58,1,5.67,10.61,1,0.07,0.09,0.09,0.01,0.14,0,0,0.01,13900000,1.2e+07,10300000,8700000,7200000,5900000,4700000,3800000,2900000,2300000
"98","p.kabugo","People's Land of Maneau","Green Fleet",23,1997,12.4,18.88,25.15,1,481.75,270.03,4.74,4.72,1,9.1,9.02,1,4.98,11.1,1,0,0.09,0,0.05,0.25,0,0.07,0,11500000,10900000,10200000,9400000,8500000,7600000,6700000,5800000,5e+06,4200000
"99","c.ji","Greri Landmoslands","Green Fleet",25,1994,34.37,49.41,66.37,1,946.14,271.59,23.54,27.51,1,17.04,21.4,1,7.72,13.75,1,0.36,0.3,0,2.67,5.21,2.88,0.13,6.59,146600000,134900000,122200000,109200000,96100000,83300000,71200000,6e+07,49800000,40700000
"100","q.nabutono","Lefghau","Green Fleet",27,1993,26.61,58.52,66.21,1,1162.12,284.27,21.35,23.6,1,26.7,28.81,1,9.44,11.49,1,0.03,0.03,0,0.82,6.56,0.76,0,5.68,34100000,30500000,26800000,23300000,19900000,16800000,13900000,11400000,9200000,7300000
"101","p.bauri","Ngoque Blicri","Green Fleet",23,1996,23.62,46.71,53.66,1,916.89,241.08,18.08,19.8,1,21.66,23.9,1,6.49,8.67,1,0.02,0.03,0,0.64,4.56,0.3,0.07,4.44,29600000,2.8e+07,26100000,2.4e+07,21800000,19500000,17100000,14900000,12700000,10700000
"102","a.miura","Rosvi","Green Fleet",31,1988,12.28,71.7,79.35,1,1370.11,355.03,28.07,30.2,1,34.03,36.64,1,8.85,10.97,1,0,0.05,0,0.57,6.75,0.83,0.23,6.38,8600000,7300000,6e+06,4900000,4e+06,3200000,2500000,1900000,1500000,1100000
"103","u.guerin","Tabhu Striary","Green Fleet",17,2003,0.17,30.07,29.93,1,580.02,249.95,19.95,19.91,1,0.05,0,0,10.04,9.94,1,0.02,0,0,0.08,9.91,0.02,0.08,9.91,11600000,1.2e+07,12200000,12200000,12100000,11800000,11400000,10800000,1e+07,9200000
"104","g.hartmann","Byasier Pujan","Green Fleet",23,1997,5.75,40.47,48.13,1,629.49,130.61,21.7,24.3,1,16.28,17.59,1,1.83,2.92,1,0.15,0.24,0.06,0.49,1.98,0.3,0.21,1.71,13600000,12800000,1.2e+07,1.1e+07,1e+07,8900000,7900000,6800000,5800000,4900000
"105","j.rukundo","Dosqaly","Green Fleet",27,1993,21.03,52.71,63.58,1,1005.17,238.66,23.96,26.81,1,19.59,22.08,1,8,11.8,1,0.15,0.05,0,1.06,5.29,1.52,0.23,5.35,28200000,25200000,22100000,19200000,16400000,13800000,11500000,9400000,7600000,6e+06
"106","a.haruna","Dosqaly","Horrible Grizzlies",25,1994,22.47,70.25,76.32,1,1511.43,393.88,19.37,20.29,1,39.05,41.14,1,11.31,14.19,1,0.04,0.02,0,0.13,4.35,0.21,0.07,2.98,19400000,17900000,16200000,14500000,12700000,1.1e+07,9400000,8e+06,6600000,5400000
"107","d.svensson","Esia","Horrible Grizzlies",27,1993,18.97,70.57,77.53,1,1473.2,402.65,20.58,21.29,1,39.32,40.89,1,10.15,14.34,1,0,0.04,0,0.1,5.83,0.14,0.07,2.7,15500000,13800000,12200000,10600000,9e+06,7600000,6300000,5200000,4200000,3300000
"108","o.khainza","Lefghau","Horrible Grizzlies",35,1984,21.49,81.204,86.91,1,1646.068,552.54,21.81,22.79,1,41.1584,44.3752,1,14.61,17.9,1,0.06,0,0,0.23,5.21,0.41,0,3.72,4200000,3300000,2600000,2e+06,1500000,1100000,8e+05,6e+05,4e+05,3e+05
"109","y.eyotaru","Mico","Horrible Grizzlies",24,1996,15.19,66.43,71.53,1,1403.53,378.53,19.37,20.83,1,36.22,38,1,10.43,12.03,1,0.05,0.11,0,0.39,2.93,0.25,0,2.99,15500000,14500000,13300000,12100000,10800000,9500000,8200000,7e+06,5900000,4900000
"110","d.martini","Nganion","Horrible Grizzlies",29,1990,10.71,45.19,55.36,1,759.31,267.87,22.27,25.06,1,19.2,22.46,1,3.09,5.73,1,0.02,0,0,1.19,1.71,0.77,0.2,4.56,7300000,6300000,5400000,4600000,3800000,3100000,2500000,2e+06,1500000,1200000
"111","s.namugere","Nganion","Horrible Grizzlies",30,1989,24.26,72.56,82.98,1,1266.31,455.05,30.9,33.05,1,35.95,39.25,1,4.89,8.3,1,0.18,0.21,0,1.14,5.42,1.08,0.17,4.72,24500000,20900000,17600000,14600000,1.2e+07,9600000,7700000,6e+06,4600000,3500000
"112","f.kalule","People's Land of Maneau","Horrible Grizzlies",23,1996,25.44,55.83,71.15,1,946.45,317.43,27.93,30.73,1,21.87,26.92,1,4.71,10.26,1,0.18,0.01,0.1,1.24,3.46,1.02,0.48,4.98,28600000,27100000,25300000,23300000,21100000,18800000,16600000,14400000,12300000,10400000
"113","t.nouri","People's Land of Maneau","Horrible Grizzlies",22,1997,0.53,54.07,58.06,1,1147.99,321.93,12.08,12.01,1,34.02,36.04,1,7.94,10.06,1,0,0,0.05,0.05,0,0.06,0.04,0,4800000,4600000,4400000,4100000,3800000,3400000,3e+06,2700000,2300000,2e+06
"114","v.thompson","People's Land of Maneau","Horrible Grizzlies",20,1999,26.45,63.96,75.29,1,1190.7,305.62,27.93,30.26,1,27.69,30.94,1,7.68,11.88,1,0.16,0.06,0,1.46,2.99,1.71,0.91,4.28,39700000,39300000,38300000,36800000,34900000,32500000,29900000,27100000,24200000,21300000
"115","v.binali","Sobianitedrucy","Horrible Grizzlies",25,1994,0.95,50.94,63.06,1,926.94,203.08,26.96,27.91,1,14.93,19.01,1,7.97,10.98,1,0,0.01,0,0.05,0.92,1.08,0.96,0.06,5e+06,4600000,4200000,3700000,3300000,2900000,2400000,2100000,1700000,1400000
"116","s.mlakar","Dosqaly","Horrible Grizzlies",33,1986,8.21,19.44,26.01,1,241.1,30.21,13.44,17.46,1,3.4,4.89,1,0.94,1.01,1,0.01,0.03,0,0.9,0.83,0.15,0.01,0.84,3500000,2900000,2300000,1800000,1400000,1100000,8e+05,6e+05,5e+05,3e+05
"117","q.gunther","Esia","Horrible Grizzlies",24,1996,28.82,22.15,28.52,1,332.4,65.54,12.08,14.75,1,8.35,9.59,1,0.85,1.86,1,0.36,0.22,0.16,1.13,1.05,0.82,0.27,1.98,51700000,48300000,44400000,40200000,35900000,31600000,27400000,23500000,19800000,16400000
"118","j.wan","People's Land of Maneau","Horrible Grizzlies",24,1996,0.61,15.78,22.81,1,237.15,31.34,8.49,8.67,1,5.7,7.24,1,1.48,4.36,1,0.09,0,0.04,0,1.52,0.01,0.02,1.39,6200000,5800000,5300000,4800000,4300000,3800000,3300000,2800000,2400000,2e+06
"119","z.makore","People's Land of Maneau","Horrible Grizzlies",22,1997,11.69,12.9,18.84,1,177.29,28.27,7.94,10.19,1,3.32,5.45,1,0.7,1.38,1,0.09,0.16,0.1,0.72,1.09,0.16,0,0.99,17200000,16500000,15600000,14600000,13400000,12100000,10900000,9600000,8300000,7100000
"120","n.nantege","People's Land of Maneau","Horrible Grizzlies",19,2000,11.78,45.83,55.82,1,767.42,182.21,25.85,29.03,1,14.46,17.01,1,4.92,7.86,1,0.33,0.18,0.09,2.59,2.08,3.24,0.98,4.65,3.8e+07,38100000,37700000,36800000,35400000,33500000,31300000,28800000,26100000,23300000
"121","a.olobo","Biarizea","Horrible Grizzlies",27,1993,13.09,42.2,56.57,1,724.12,196.25,20.98,24.33,1,15.3,18.28,1,4.86,10.8,1,0.3,0.24,0,2.55,3.65,2.54,0.4,5.45,28900000,25800000,22700000,19700000,16900000,14200000,11800000,9600000,7800000,6200000
"122","d.kayira","Slandsganiamayotteque","Horrible Grizzlies",21,1998,19.28,28.55,35.86,1,432.92,95.21,16.95,19.83,1,9.29,11.69,1,1.61,2.38,1,0.06,0.12,0,1.26,1.56,2.14,0.03,3.34,46300000,45100000,43400000,41100000,38300000,35300000,3.2e+07,28500000,25100000,21800000
"123","e.wibowo","Coastpa Barleslands","Horrible Grizzlies",28,1992,30.46,27.81,33.07,1,682.09,338.03,6.92,6.9,1,13.71,13.82,1,7.04,12.05,1,0.08,0,0,0,0.15,0,0.07,0,17400000,15300000,13300000,11400000,9600000,7900000,6500000,5200000,4200000,3300000
"124","r.wanyama","Imaar Vircoand","Horrible Grizzlies",38,1981,0.98,23.96,26,1,496.08,301.9,8.1,8.06,1,13.07,12.93,1,3.04,5.08,1,0,0.03,0,0.03,0,0.09,0.06,0.07,6e+05,5e+05,3e+05,3e+05,2e+05,1e+05,1e+05,1e+05,150000,150000
"125","j.nkrumah","Nganion","Horrible Grizzlies",25,1994,6.59,30.58,37.35,1,801.48,403.32,7.61,7.89,1,13.7,13.68,1,9.22,15.82,1,0.01,0.02,0,0.09,0.36,0,0,0.24,6300000,5800000,5300000,4700000,4100000,3600000,3100000,2600000,2100000,1800000
"126","m.matsumoto","Dosqaly","Horrible Grizzlies",29,1991,23.77,54.68,63.27,1,1002.9,221.26,22.52,25.38,1,25.59,28.18,1,5.55,7.64,1,0.07,0.09,0,0.96,4.23,0.52,0.12,4.17,19400000,16800000,14400000,12100000,1e+07,8200000,6600000,5300000,4100000,3200000
"127","c.nyesiga","Manlisgamncent","Horrible Grizzlies",26,1994,20.29,78.12,86.04,1,1528.71,367.19,30.66,32.96,1,35.85,38.2,1,10.79,13.27,1,0.05,0.08,0.05,1.11,8.07,1.24,0,8.19,35100000,31800000,28400000,2.5e+07,21700000,18500000,15600000,12900000,10600000,8500000
"128","y.diallo","Ngoque Blicri","Horrible Grizzlies",19,2001,2.88,66.22,74.03,1,1291.64,183.19,26.23,27.51,1,30.06,33.49,1,9.69,12.32,1,0,0.09,0,1.05,5.14,0.39,0,3.06,10900000,10900000,10800000,10600000,10100000,9600000,9e+06,8200000,7500000,6700000
"129","g.baey","People's Land of Maneau","Horrible Grizzlies",26,1993,0.56,43.94,52.03,1,882.05,143.97,20,26.02,1,15.9,17.96,1,7.92,7.95,1,0,0.17,0,1.98,4.09,1.98,0,4.1,15400000,1.4e+07,12500000,1.1e+07,9500000,8100000,6900000,5700000,4700000,3800000
"130","i.makavan","Sobianitedrucy","Horrible Grizzlies",28,1991,22.36,69.93,78.05,1,1253.74,292.66,31.78,33.89,1,29.98,32.86,1,7.12,9.72,1,0,0.12,0,1.07,6.27,0.8,0,5.21,26700000,23500000,20400000,17400000,14700000,12200000,1e+07,8e+06,6400000,5e+06
"131","h.alobo","Esia","Horrible Grizzlies",21,1999,16.92,38.94,45.31,1,566.35,86.13,23.15,25.46,1,11.84,13.52,1,2.47,2.97,1,0.11,0.08,0.03,1.06,1.96,1.18,0.09,2.44,29900000,29100000,2.8e+07,26500000,24700000,22700000,20600000,18400000,16200000,14100000
"132","o.nampeera","People's Land of Maneau","Horrible Grizzlies",21,1999,32.03,48.24,58.64,1,854.68,230.58,23.79,26.33,1,16.97,19.4,1,6.12,9.33,1,0.21,0.33,0,2.82,4.45,1.74,0.28,5.68,123300000,120200000,115500000,109400000,102100000,93900000,85100000,7.6e+07,66900000,5.8e+07
"133","b.longoli","Djipines","Horrible Storm",31,1989,0.27,50.06,54.94,1,599.98,144.97,39.97,40.09,1,10.09,15.04,1,0.03,0,0,0.04,0,0.09,0.07,0.02,0.01,0,0.08,1200000,1e+06,8e+05,7e+05,6e+05,4e+05,3e+05,3e+05,2e+05,2e+05
"134","a.tay","Frenchdo Stanser","Horrible Storm",32,1987,9.33,49.8,63.91,1,954.69,391.42,20.89,22.57,1,21.46,27.62,1,7.03,12.12,1,0.08,0.05,0,1.37,3.96,2.71,0.85,5.14,6800000,5600000,4600000,3700000,3e+06,2300000,1800000,1400000,1e+06,8e+05
"135","d.yusof","Nkasland Cronestan","Horrible Storm",22,1997,26.44,36.33,49.17,1,705.23,263.8,14.98,16.62,1,15.59,19.65,1,5.38,11.61,1,0.09,0.12,0,0.91,2.92,0.95,0.56,2.5,34400000,33100000,31300000,29300000,26900000,24400000,21800000,19200000,16600000,14200000
"136","b.stewart","People's Land of Maneau","Horrible Storm",24,1995,37.0604,43.6,56.89,1,814.34,404.93,19.53,21.77,1,17.36,21.9,1,5.72,10.64,1,0.01,0.12,0,1.08,4.15,1.35,0.32,5.88,73100000,68300000,62800000,56900000,50800000,44700000,38800000,33200000,27900000,23200000
"137","h.steiner","People's Land of Maneau","Horrible Storm",22,1997,35.49,30.31,35.04,1,684.84,168.39,7.02,8,1,17.27,18.42,1,5.72,7.82,1,0,0,0.03,0,1.01,0.02,0.03,1,40400000,38800000,36800000,34300000,31600000,28600000,25600000,22500000,19500000,16700000
"138","k.mirkovi","People's Land of Maneau","Horrible Storm",27,1993,35.45,35.44,44.55,1,841.12,333.07,8.11,9.21,1,19.98,21.52,1,7.23,12.92,1,0.11,0,0.03,0.22,3.32,0.23,0.01,3.13,33100000,29500000,2.6e+07,22500000,19300000,16200000,13500000,1.1e+07,8900000,7100000
"139","y.aidoo","People's Land of Maneau","Horrible Storm",25,1995,7.07,24.07,30.85,1,564.39,178.94,5.55,6.71,1,12.99,14.68,1,5.25,8.88,1,0,0,0,0,1.52,0,0,1.5,7300000,6700000,6100000,5500000,4800000,4200000,3600000,3e+06,2500000,2e+06
"140","h.nsamba","Byasier Pujan","Horrible Storm",25,1995,17.84,24.17,34.21,1,390.77,108.24,13.46,16.33,1,7.53,10.29,1,2.23,4.59,1,0,0.17,0,1.4,1.6,1.01,0.53,2.21,22900000,21100000,19100000,17100000,1.5e+07,1.3e+07,11100000,9400000,7800000,6400000
"141","e.estrada","Frenchdo Stanser","Horrible Storm",25,1994,13.05,17.57,25.26,1,290.82,84.81,8.27,10.86,1,6.68,9.3,1,1.67,3.14,1,0.1,0.09,0,0.87,1.78,0.54,0.31,2.07,14900000,13700000,12400000,11100000,9800000,8500000,7200000,6100000,5100000,4100000
"142","a.popescu","People's Land of Maneau","Horrible Storm",24,1995,36.95,16.43,22.42,1,221.33,39.21,10.63,13.77,1,4.49,5.92,1,0.6,1.08,1,0.09,0.05,0.01,1.15,1,0.63,0.05,1.28,64200000,59900000,55100000,5e+07,44600000,39300000,34100000,29100000,24500000,20400000
"143","x.yau","People's Land of Maneau","Horrible Storm",18,2002,0.03,1.95,4.01,1,37.94,0,0.95,3.03,1,1.03,0.9,1,0.03,0,0,0.08,0.07,0.05,0.1,0.05,0,0,0.02,4100000,4200000,4200000,4100000,4e+06,3900000,3700000,3400000,3100000,2900000
"144","k.aliyu","Saintswacroa","Horrible Storm",24,1995,25.73,22.03,31.09,1,422.38,102.64,9.69,11.83,1,8.36,10.74,1,3.67,6.92,1,0.3,0.18,0.18,1.22,1.04,1.02,0.26,2.51,37900000,35400000,32500000,29500000,26300000,23200000,20100000,17200000,14500000,1.2e+07
"145","k.muhumuza","People's Land of Maneau","Horrible Storm",22,1998,3.16,18.8,25.43,1,271.99,45.45,11.68,12.91,1,6.23,9.26,1,0.71,1.24,1,0.31,0.11,0.07,1.61,0.25,1.05,0.05,0.99,12300000,11800000,11200000,10500000,9600000,8700000,7800000,6900000,6e+06,5100000
"146","k.namuwaya","People's Land of Maneau","Horrible Storm",24,1995,24.36,35.59,45.34,1,605.86,208.4,18.06,21.26,1,12.6,14.91,1,3.72,6.38,1,0.46,0.27,0,3.41,3.39,3.05,0.15,6.92,103900000,9.7e+07,89200000,80800000,72200000,63500000,55100000,47100000,39700000,32900000
"147","n.bondarenko","People's Land of Maneau","Horrible Storm",16,2004,0.27,25.05,39.94,1,439.99,49.95,15.05,15.01,1,4.94,10,1,4.95,9.94,1,0,0.04,0,0.02,0,0,0.03,0,4500000,4700000,4800000,4900000,5e+06,4900000,4800000,4600000,4400000,4100000
"148","s.tamale","Imaar Vircoand","Horrible Storm",27,1992,37.0604,22.24,34.19,1,763.17,496.71,2.74,2.83,1,10.27,10.22,1,9.38,20.99,1,0,0.06,0,0.08,0.68,0,0,0,27100000,24200000,21300000,18500000,15800000,13300000,1.1e+07,9e+06,7300000,5800000
"149","k.makaza","Dosqaly","Horrible Storm",25,1994,3.3,37.08,48.78,1,633.01,156.49,16.93,20.05,1,15.84,18.28,1,3.27,7.6,1,0.05,0,0,0.31,2.09,0.37,0.05,2.78,6800000,6300000,5700000,5100000,4500000,3900000,3300000,2800000,2300000,1900000
"150","r.akech","Eastern Covaki","Horrible Storm",26,1994,8.34,28.22,32.88,1,511.25,114.51,11.86,13.58,1,11.92,13.31,1,3.55,5.27,1,0.06,0.05,0.07,0.16,1.87,0,0,1.14,8900000,8e+06,7200000,6300000,5500000,4700000,4e+06,3300000,2700000,2200000
"151","l.egger","Lefghau","Horrible Storm",22,1998,30.91,39.31,46.22,1,814.05,183.59,13.89,15.38,1,17.32,19.4,1,7.39,9.8,1,0.02,0.03,0,0.58,4.17,0.42,0.09,3.38,46100000,44300000,4.2e+07,39200000,3.6e+07,32700000,29200000,25700000,22300000,1.9e+07
"152","z.cher","Ngoque Blicri","Horrible Storm",25,1994,37.0604,29.17,37.86,1,641.33,208.34,9.81,11.25,1,12.63,15.3,1,6.18,9.45,1,0.17,0,0,1.14,4.9,1.22,0.23,4.9,71200000,65500000,59400000,5.3e+07,46700000,40500000,34600000,29200000,24200000,19800000
"153","g.baey","People's Land of Maneau","Horrible Storm",26,1993,17.08,36.47,44.9,1,670.03,171.03,17.19,19.47,1,13.46,15.64,1,5.09,7.91,1,0.14,0.23,0,2.34,2.63,1.54,0.08,4.5,3.1e+07,28100000,25100000,22100000,19200000,16400000,13800000,11500000,9400000,7600000
"154","t.nkhoma","Southslands","Horrible Storm",29,1991,2.48,46.36,62.01,1,1001.23,222.81,12.46,14.02,1,20.86,25.61,1,10.84,18.32,1,0.35,0.29,0.05,1.67,7.3,0.75,0.41,3.7,8400000,7300000,6200000,5200000,4300000,3600000,2900000,2300000,1800000,1400000
"155","q.mbambu","Lefghau","Horrible Storm",23,1996,0.17,20.1,20.09,1,150.07,0,15.07,15.02,1,0,0.1,0,0,0.02,0,0.01,0.05,0,0,0,0,0.07,0.02,3100000,3e+06,2800000,2500000,2300000,2100000,1800000,1600000,1300000,1100000
"156","y.nabulo","People's Land of Maneau","Horrible Storm",19,2001,7.05,26.82,31.3,1,479.91,102.45,12.3,14.1,1,10.09,11.45,1,3.52,4.32,1,0.09,0.01,0,0.92,2.21,0.05,0.07,2.09,11400000,11500000,11400000,11100000,10600000,10100000,9400000,8700000,7800000,7e+06
"157","z.chipeta","Esia","Mighty Jays",28,1992,0.47,81.204,92.4104,1,1646.068,419.97,3.94,4.08,1,41.1584,44.3752,1,15.5644,23.99,1,0,0.09,0.02,0.06,3.93,0.02,0,8.01,3200000,2800000,2500000,2100000,1800000,1500000,1200000,1e+06,8e+05,6e+05
"158","d.asaba","Greri Landmoslands","Mighty Jays",28,1991,8.36,42.24,55.71,1,691.15,253.04,24.03,27.34,1,14.11,18.7,1,3.58,7.48,1,0.07,0.11,0.02,0.65,3.46,0.85,0.21,3.33,9300000,8200000,7100000,6e+06,5100000,4200000,3500000,2800000,2200000,1700000
"159","s.chided","Lefghau","Mighty Jays",22,1997,22.22,57.8,67.2,1,1216.66,352.33,16.93,18.52,1,30.33,32.53,1,9.84,14.83,1,0,0,0.04,0,3.72,0.11,0.13,2.39,19800000,1.9e+07,1.8e+07,16800000,15500000,1.4e+07,12500000,1.1e+07,9600000,8200000
"160","s.kaggwa","Lefghau","Mighty Jays",33,1987,15.5,52.07,62.23,1,1208.81,339.72,11.47,12.44,1,28.56,30.51,1,11.82,18.07,1,0.06,0,0.05,0.04,4.36,0.46,0,3.87,4600000,3800000,3e+06,2400000,1900000,1500000,1100000,8e+05,6e+05,4e+05
"161","e.ta","Nganion","Mighty Jays",26,1993,9.93,53.8,59.19,1,1097.78,275.4,16.26,16.9,1,29.3,30.16,1,7.68,11.21,1,0.03,0,0,0.1,1.94,0.06,0,1.81,7900000,7100000,6400000,5600000,4900000,4100000,3500000,2900000,2400000,1900000
"162","z.semakula","Nganion","Mighty Jays",25,1995,23.12,46.46,56.08,1,781.8,221.9,21.41,24.75,1,21.47,24.71,1,2.8,4.4,1,0,0.2,0,0.9,2.72,1.33,0.41,3.76,35900000,3.3e+07,29900000,26700000,23500000,20400000,17400000,14700000,12200000,1e+07
"163","q.aini","Ngoque Blicri","Mighty Jays",23,1997,25.53,44.46,58.31,1,818.23,237.95,18.78,21.59,1,20.46,24.58,1,5.07,10.67,1,0.15,0.1,0,1.26,2.25,1.4,0.53,3.76,33700000,3.2e+07,29800000,27400000,24900000,22200000,19500000,16900000,14500000,12200000
"164","e.ramezani","People's Land of Maneau","Mighty Jays",24,1995,28.43,55.66,62.39,1,1250.58,347.76,13.72,14.57,1,30.32,32.38,1,11.16,14.83,1,0.02,0,0.05,0.11,4.3,0.2,0,3.47,28700000,26800000,24600000,22300000,19900000,17600000,15200000,1.3e+07,1.1e+07,9100000
"165","v.ram","People's Land of Maneau","Mighty Jays",25,1995,8.32,54.96,68.47,1,988.26,284.39,24.5,27.41,1,24.34,28.63,1,5.67,10.04,1,0.27,0.2,0.15,1.3,2.92,1.09,0.55,2.78,1.3e+07,1.2e+07,10900000,9700000,8500000,7400000,6300000,5300000,4400000,3600000
"166","z.nakagawa","People's Land of Maneau","Mighty Jays",22,1997,5.46,41.87,53.35,1,746.86,204.06,20.29,23.27,1,17.28,20.1,1,4.11,7.86,1,0.07,0.12,0,0.57,2.72,0.6,0.15,2.61,11800000,11300000,10700000,1e+07,9200000,8300000,7500000,6600000,5700000,4900000
"167","a.akoth","Unicorporated Tiagascar","Mighty Jays",27,1993,1.01,54.09,64.02,1,800.96,177.04,29.9,34.93,1,22.02,23.95,1,0.94,3.02,1,0.04,0,0.01,0.05,2.95,0.97,0,4.08,7100000,6300000,5600000,4800000,4100000,3500000,2900000,2400000,1900000,1500000
"168","g.siddiqui","Central Diasongo","Mighty Jays",25,1995,18.06,28.28,37.47,1,413.67,81.46,16.47,19.58,1,9.49,11.69,1,1.56,3.3,1,0.12,0,0.03,0.64,0.94,0.85,0.16,2.12,18200000,16800000,15200000,13600000,11900000,10400000,8800000,7500000,6200000,5100000
"169","u.nalumansi","Czechnor","Mighty Jays",31,1989,25.95,19.96,26.63,1,304.42,58.25,11.23,13.67,1,7.02,9.16,1,1.09,2.01,1,0.06,0.1,0.09,0.82,0.64,1.07,0.27,1.99,16500000,13900000,11500000,9400000,7600000,6e+06,4700000,3700000,2800000,2100000
"170","f.heng","Dosqaly","Mighty Jays",29,1991,21.42,19.11,24.46,1,283.46,58.24,10.44,13.14,1,6.22,7.4,1,1.19,2.13,1,0.12,0.05,0,0.77,1.12,0.95,0,2.11,18200000,15800000,13500000,11400000,9400000,7700000,6200000,4900000,3900000,3e+06
"171","i.kakuru","Lefghau","Mighty Jays",19,2001,6.59,19.49,24.4,1,286.57,64.85,11.43,13.41,1,7.17,8.67,1,0.56,1.22,1,0.16,0.31,0,1.4,0.23,1.14,0.54,1.23,19100000,19200000,1.9e+07,18500000,17800000,16900000,15700000,14500000,13100000,11700000
"172","c.ssentamu","People's Land of Maneau","Mighty Jays",21,1999,4.64,15.59,18.83,1,215.6,21.68,10.22,12.6,1,4.17,5.17,1,0.62,0.61,1,0.21,0.22,0.11,1.06,0.71,0.49,0.01,0.63,15200000,14800000,14200000,13500000,12600000,11600000,10500000,9400000,8300000,7200000
"173","i.nugraha","People's Land of Maneau","Mighty Jays",20,1999,0.86,21.25,37.49,1,398.73,117.45,11.26,11.24,1,7.44,11.33,1,2.54,11.38,1,0,0.08,0.05,0,2.43,1.21,0,2.59,9500000,9400000,9200000,8800000,8300000,7800000,7200000,6500000,5800000,5100000
"174","g.dijkstra","People's Land of Maneau","Mighty Jays",18,2001,28.35,30.46,40.65,1,471.38,121.12,17.03,19.86,1,10.55,12.94,1,2,5.41,1,0.08,0.15,0,1.31,1.88,1.07,0.22,2.15,52100000,53100000,53300000,52800000,51500000,49500000,46900000,43700000,40200000,36500000
"175","u.chio","Lefghau","Mighty Jays",31,1988,15.6,39.9,50.43,1,755.44,147.36,18,20.28,1,16.21,19.37,1,5.44,9.65,1,0.39,0.1,0.18,1.9,2.19,1.99,0.62,3.18,11400000,9600000,7900000,6500000,5200000,4200000,3300000,2500000,1900000,1400000
"176","z.marini","Central Republic of Boekrainego","Mighty Jays",28,1992,2.98,20.77,22.3,1,511.63,264.65,4.38,4.41,1,10.62,10.73,1,5.42,6.97,1,0,0,0,0.01,0.07,0.01,0.02,0.01,4400000,3900000,3300000,2900000,2400000,2e+06,1600000,1300000,1e+06,8e+05
