,Player Name,League,Squad,Country,Position,Annualized Salary
1550,D. Jafari,D,Coy Sunbirds,Imaar Vircoand,FWMF,36250000
1551,C. Go,D,Coy Sunbirds,Sobianitedrucy,FWMF,29560000
1552,T. Fontaine,D,Coy Sunbirds,Sobianitedrucy,FWMF,14940000
1553,L. Foo,D,Coy Sunbirds,Sobianitedrucy,GK,16230000
1554,X. Dahan,D,Coy Sunbirds,Sobianitedrucy,GK,20490000
1555,I. Masson,D,Coy Sunbirds,Central Diasongo,MF,18470000
1556,Q. Loeng,D,Coy Sunbirds,Dosqaly,MF,12930000
1557,Y. Apolot,D,Coy Sunbirds,Janmico,MF,12560000
1558,M. Graham,D,Coy Sunbirds,Lefghau,MF,14040000
1559,H. Dahan,D,Coy Sunbirds,New Uwi,MF,39390000
1560,P. Alharbi,D,Coy Sunbirds,Quewenia,MF,21970000
1561,Z. Buyinza,D,Coy Sunbirds,Saintu,MF,28630000
1562,S. Moradi,D,Coy Sunbirds,Sobianitedrucy,MF,25690000
1563,K. bin Abu Bakar,D,Coy Sunbirds,Sobianitedrucy,MFDF,31230000
1564,B. Namazzi,D,Coy Sunbirds,Ledian,MFFW,35970000
1565,X. Boyko,D,Fighting Clippers,Coastpa Barleslands,DF,25550000
1566,Z. Chavula,D,Fighting Clippers,Greri Landmoslands,DF,20690000
1567,B. Colin,D,Fighting Clippers,Loco Phirema,DF,4890000
1568,X. Williams,D,Fighting Clippers,Moaithe,DF,23070000
1569,H. Zare,D,Fighting Clippers,Rarita,DF,15430000
1570,I. Gashi,D,Fighting Clippers,Rosvi,DF,25690000
1571,M. Ayebazibwe,D,Fighting Clippers,Sobianitedrucy,DF,11590000
1572,L. Schubert,D,Fighting Clippers,Pierrema,DFFW,24140000
1573,H. Kirabira,D,Fighting Clippers,Newgan Ruland,FW,28410000
1574,K. Sekh,D,Fighting Clippers,Republic of Denand Landsa,FW,32700000
1575,A. Schumacher,D,Fighting Clippers,Sobianitedrucy,FW,18200000
1576,F. Akwero,D,Fighting Clippers,Sobianitedrucy,FW,25910000
1577,R. Nkosi,D,Fighting Clippers,Sobianitedrucy,FW,39160000
1578,Z. Nakayama,D,Fighting Clippers,Sobianitedrucy,FW,31300000
1579,J. Saidu,D,Fighting Clippers,Nganion,FWMF,28870000
1580,K. Clark,D,Fighting Clippers,Southern Ristan,FWMF,28530000
1581,N. Busingye,D,Fighting Clippers,Sobianitedrucy,GK,17410000
1582,R. Owere,D,Fighting Clippers,Western Niasland,GK,14160000
1583,I. Brown,D,Fighting Clippers,Dosqaly,MF,26650000
1584,A. Mucunguzi,D,Fighting Clippers,Esia,MF,10000000
1585,M. Delgado,D,Fighting Clippers,Ledian,MF,19700000
1586,C. Muhammadu,D,Fighting Clippers,Nganion,MF,30850000
1587,Q. Liang,D,Fighting Clippers,Nkasland Cronestan,MF,24760000
1588,E. Poto?nik,D,Fighting Clippers,Biarizea,MFFW,19090000
1589,Z. Banda,D,Fighting Clippers,Eastern Niasland,MFFW,31770000
1590,W. Joao,D,Fighting Wave,Byasier Pujan,DF,24660000
1591,N. Cudjoe,D,Fighting Wave,Cabral Retrea,DF,6110000
1592,L. Achen,D,Fighting Wave,Lefghau,DF,18600000
1593,Z. Krajnc,D,Fighting Wave,Lefghau,DF,15340000
1594,L. Yulianti,D,Fighting Wave,Sobianitedrucy,DF,12860000
1595,O. Gamal,D,Fighting Wave,Sobianitedrucy,DF,19030000
1596,R. Bogere,D,Fighting Wave,Sobianitedrucy,DF,17730000
1597,S. Nayiga,D,Fighting Wave,Sobianitedrucy,DF,17190000
1598,A. Ansah,D,Fighting Wave,Varijitri Isles,DF,25520000
1599,Y. Smit,D,Fighting Wave,Sobianitedrucy,DFMF,30780000
1600,V. Rocha,D,Fighting Wave,Western Niasland,DFMF,16460000
1601,L. De Wit,D,Fighting Wave,Greri Landmoslands,FW,30540000
1602,G. González,D,Fighting Wave,Imaar Vircoand,FW,39770000
1603,G. Owusu,D,Fighting Wave,Nganion,FW,28680000
1604,E. Kiyingi,D,Fighting Wave,Sobianitedrucy,FWMF,34180000
1605,J. Vásquez,D,Fighting Wave,Nkasland Cronestan,GK,17430000
1606,A. Amongin,D,Fighting Wave,Sobianitedrucy,GK,8340000
1607,N. Tkachuk,D,Fighting Wave,Sobianitedrucy,GK,15100000
1608,K. Mohammadzadeh,D,Fighting Wave,Djipines,MF,26680000
1609,O. Maulana,D,Fighting Wave,Dosqaly,MF,16510000
1610,N. Garza,D,Fighting Wave,Greri Landmoslands,MF,8240000
1611,A. Kalule,D,Fighting Wave,Janmico,MF,22920000
1612,M. Opoku,D,Fighting Wave,Lefghau,MF,33150000
1613,F. O'Reilly,D,Fighting Wave,Moaithe,MF,12420000
1614,K. Ntege,D,Fighting Wave,Slandsganiamayotteque,MF,29270000
1615,P. Bonnet,D,Fighting Wave,Sobianitedrucy,MF,3620000
1616,P. Mlotshwa,D,Fighting Wave,Sobianitedrucy,MFDF,30950000
1617,W. Katamba,D,Fighting Wave,Sobianitedrucy,MFDF,9920000
1618,H. Kelmendi,D,Fighting Wave,Lefghau,MFFW,18760000
1619,U. Taaka,D,Fighting Wave,Xikong,MFFW,28800000
1620,E. Mugoya,D,Flying Bombadiers,Byasier Pujan,DF,21430000
1621,H. Bhebhe,D,Flying Bombadiers,Byasier Pujan,DF,16430000
1622,W. Namukose,D,Flying Bombadiers,Coastpa Barleslands,DF,9250000
1623,G. Matsika,D,Flying Bombadiers,Deshslands Landdenhai,DF,9870000
1624,W. Aciro,D,Flying Bombadiers,Dosqaly,DF,19820000
1625,G. Ribeiro,D,Flying Bombadiers,Imaar Vircoand,DF,34770000
1626,N. Mushabe,D,Flying Bombadiers,Lefghau,DF,22510000
1627,B. Angella,D,Flying Bombadiers,Lylimi,DF,20470000
1628,M. Wu,D,Flying Bombadiers,Ngoque Blicri,DF,16100000
1629,E. Bošnjak,D,Flying Bombadiers,Northslands,DF,28100000
1630,G. Neumbe,D,Flying Bombadiers,Sobianitedrucy,DF,31830000
1631,K. Nanyondo,D,Flying Bombadiers,Sobianitedrucy,DF,27780000
1632,K. Othman,D,Flying Bombadiers,Sobianitedrucy,DF,13400000
1633,M. Namusisi,D,Flying Bombadiers,Sobianitedrucy,DF,8560000
1634,R. Arineitwe,D,Flying Bombadiers,Sobianitedrucy,DF,5220000
1635,U. Lomongin,D,Flying Bombadiers,Northern Namemo Laand,DFMF,20560000
1636,G. Abdi,D,Flying Bombadiers,Danan Seekeeling,FW,37470000
1637,E. Munetsi,D,Flying Bombadiers,Imaar Vircoand,FW,33540000
1638,B. Bernardi,D,Flying Bombadiers,Sobianitedrucy,FW,7410000
1639,O. Acayo,D,Flying Bombadiers,Sobianitedrucy,FW,13500000
1640,O. Mor,D,Flying Bombadiers,Sobianitedrucy,FW,10680000
1641,M. Ogbonna,D,Flying Bombadiers,Mico,FWDF,24350000
1642,K. Amoding,D,Flying Bombadiers,Northslands,FWMF,36770000
1643,C. Majoni,D,Flying Bombadiers,Sobianitedrucy,FWMF,35250000
1644,N. Cheng,D,Flying Bombadiers,Sobianitedrucy,FWMF,37760000
1645,O. Night,D,Flying Bombadiers,Sobianitedrucy,FWMF,29440000
1646,V. Razak,D,Flying Bombadiers,Lefghau,GK,9030000
1647,U. Mvula,D,Flying Bombadiers,Nkasland Cronestan,GK,11410000
1648,D. Chiba,D,Flying Bombadiers,Sobianitedrucy,GK,17950000
1649,S. Kor,D,Flying Bombadiers,Byasier Pujan,MF,21330000
1650,Z. Angom,D,Flying Bombadiers,Cuandbo,MF,12890000
1651,O. Bin Abdul Rahman,D,Flying Bombadiers,Imaar Vircoand,MF,30630000
1652,Y. Lawan,D,Flying Bombadiers,Nkasland Cronestan,MF,11090000
1653,H. Pichler,D,Flying Bombadiers,Sobianitedrucy,MF,22570000
1654,I. Mushonga,D,Flying Bombadiers,Sobianitedrucy,MF,32690000
1655,X. Zalwango,D,Flying Bombadiers,Sobianitedrucy,MF,24980000
1656,X. Aliru,D,Flying Bombadiers,Xikong,MF,15660000
1657,A. Marchenko,D,Hideous Spartans,Ingre,DF,20140000
1658,A. Radu,D,Hideous Spartans,Janmico,DF,23940000
1659,W. Hamad,D,Hideous Spartans,Kesternsri,DF,6840000
1660,D. Kos,D,Hideous Spartans,Nkasland Cronestan,DF,27220000
1661,E. Ghosh,D,Hideous Spartans,Sobianitedrucy,DF,14980000
1662,E. Németh,D,Hideous Spartans,Sobianitedrucy,DF,10410000
1663,H. Kabugho,D,Hideous Spartans,Sobianitedrucy,DF,23520000
1664,Q. Krasniqi,D,Hideous Spartans,Sobianitedrucy,DF,16910000
1665,R. Arineitwe,D,Hideous Spartans,Sobianitedrucy,DF,1820000
1666,T. Moretti,D,Hideous Spartans,Sobianitedrucy,DF,18510000
1667,Y. Oppong,D,Hideous Spartans,Sobianitedrucy,DF,28190000
1668,M. Atuhaire,D,Hideous Spartans,Nancipenuaroe,DFMF,9520000
1669,K. Nanyondo,D,Hideous Spartans,Sobianitedrucy,DFMF,35460000
1670,H. Akot,D,Hideous Spartans,Deshslands Landdenhai,FW,16660000
1671,Z. Njoku,D,Hideous Spartans,Imaar Vircoand,FW,22570000
1672,L. Nanono,D,Hideous Spartans,Sobianitedrucy,FW,18610000
1673,R. Aisu,D,Hideous Spartans,Dosqaly,FWMF,21660000
1674,K. Taremwa,D,Hideous Spartans,Lefghau,FWMF,24170000
1675,W. Kisitu,D,Hideous Spartans,Sobianitedrucy,FWMF,20960000
1676,Q. Martínez,D,Hideous Spartans,Sobianitedrucy,GK,15780000
1677,Y. Nanyondo,D,Hideous Spartans,Sobianitedrucy,GK,19030000
1678,I. Chiu,D,Hideous Spartans,Cabral Retrea,MF,30090000
1679,T. Ray,D,Hideous Spartans,Janmico,MF,19000000
1680,K. Thompson,D,Hideous Spartans,Manlisgamncent,MF,24950000
1681,A. Dekker,D,Hideous Spartans,Nancipenuaroe,MF,28600000
1682,H. Valentini,D,Hideous Spartans,Sobianitedrucy,MF,9460000
1683,U. Anyango,D,Hideous Spartans,Sobianitedrucy,MF,25940000
1684,H. Tumukunde,D,Hideous Spartans,Southern Ristan,MF,31960000
1685,Q. Juhász,D,Hideous Spartans,Janmico,MFDF,19740000
1686,A. Nasiru,D,Hideous Spartans,Janmico,MFFW,19700000
1687,G. Mar,D,Hideous Spartans,Pierrema,MFFW,32710000
1688,I. Goh,D,Hideous Spartans,Sobianitedrucy,MFFW,25830000
1689,L. Yusof,D,Marvelous Heels,Byasier Pujan,DF,13890000
1690,D. Adu,D,Marvelous Heels,Esia,DF,24230000
1691,B. binti Othman,D,Marvelous Heels,Imaar Vircoand,DF,27630000
1692,N. Alum,D,Marvelous Heels,Imaar Vircoand,DF,27530000
1693,A. Cheang,D,Marvelous Heels,Manlisgamncent,DF,12790000
1694,X. Kho,D,Marvelous Heels,Mico,DF,24660000
1695,J. Atala,D,Marvelous Heels,Moaithe,DF,21760000
1696,C. Kirungi,D,Marvelous Heels,Sobianitedrucy,DF,18250000
1697,C. Manjhi,D,Marvelous Heels,Sobianitedrucy,DF,22670000
1698,K. Mwanje,D,Marvelous Heels,Sobianitedrucy,DF,6880000
1699,R. Ueta,D,Marvelous Heels,Sobianitedrucy,DF,14410000
1700,U. Morales,D,Marvelous Heels,Sobianitedrucy,DF,16430000
1701,Y. Opio,D,Marvelous Heels,Sobianitedrucy,DF,22040000
1702,R. Rossi,D,Marvelous Heels,Western Niasland,DFFW,20190000
1703,C. Mukiibi,D,Marvelous Heels,Bernepamar,FW,10790000
1704,C. Abramov,D,Marvelous Heels,Western Niasland,FW,30570000
1705,Y. Nambi,D,Marvelous Heels,Western Niasland,FW,37780000
1706,K. Mayanja,D,Marvelous Heels,Bernepamar,FWMF,27030000
1707,G. Sugawara,D,Marvelous Heels,Byasier Pujan,FWMF,31140000
1708,D. Rahmawati,D,Marvelous Heels,Eastern Sleboube,FWMF,40850000
1709,D. Pfeiffer,D,Marvelous Heels,Imaar Vircoand,FWMF,38940000
1710,Z. Ng'ambi,D,Marvelous Heels,Saintu,FWMF,36340000
1711,A. Kova?evi?,D,Marvelous Heels,Sobianitedrucy,GK,13590000
1712,H. Okafor,D,Marvelous Heels,Sobianitedrucy,GK,14150000
1713,W. Nabuuma,D,Marvelous Heels,Byasier Pujan,MF,18280000
1714,C. Gheorghe,D,Marvelous Heels,Central Diasongo,MF,39690000
1715,H. Adjei,D,Marvelous Heels,Quewenia,MF,24500000
1716,X. O'Neill,D,Marvelous Heels,Sobianitedrucy,MF,3200000
1717,X. Wouters,D,Marvelous Heels,Sobianitedrucy,MF,26490000
1718,J. Jørgensen,D,Marvelous Heels,Manlisgamncent,MFFW,32930000
1719,J. Laurent,D,Marvelous Patriots,Cabral Retrea,DF,25540000
1720,D. Amoako,D,Marvelous Patriots,Dosqaly,DF,8920000
1721,F. Farkas,D,Marvelous Patriots,Esia,DF,12570000
1722,D. Muwonge,D,Marvelous Patriots,Ingre,DF,7630000
1723,X. Denis,D,Marvelous Patriots,Lefghau,DF,30520000
1724,Z. Longole,D,Marvelous Patriots,Lefghau,DF,20630000
1725,C. Obi,D,Marvelous Patriots,Sobianitedrucy,DF,7030000
1726,P. Natukunda,D,Marvelous Patriots,Sobianitedrucy,DF,10230000
1727,C. Malkah,D,Marvelous Patriots,Varijitri Isles,DF,25450000
1728,N. Singh,D,Marvelous Patriots,Varijitri Isles,DF,14670000
1729,V. Tugume,D,Marvelous Patriots,Sobianitedrucy,FW,36970000
1730,X. Simi?,D,Marvelous Patriots,Sobianitedrucy,FW,8120000
1731,L. Jean,D,Marvelous Patriots,Badad,FWMF,26890000
1732,N. Colón,D,Marvelous Patriots,Central Diasongo,FWMF,38030000
1733,S. Obonyo,D,Marvelous Patriots,Central Diasongo,FWMF,18630000
1734,P. Mukalazi,D,Marvelous Patriots,Ledian,FWMF,35980000
1735,D. Arinaitwe,D,Marvelous Patriots,Sobianitedrucy,FWMF,38890000
1736,G. Chimwaza,D,Marvelous Patriots,Sobianitedrucy,FWMF,26160000
1737,V. Golob,D,Marvelous Patriots,Sobianitedrucy,FWMF,38790000
1738,Y. Acola,D,Marvelous Patriots,Rarita,GK,13360000
1739,K. Huang,D,Marvelous Patriots,Sobianitedrucy,GK,19990000
1740,J. Leroux,D,Marvelous Patriots,Biarizea,MF,10570000
1741,Z. Heinonen,D,Marvelous Patriots,Dosqaly,MF,32980000
1742,M. Turyamureba,D,Marvelous Patriots,Janmico,MF,15270000
1743,F. Lee,D,Marvelous Patriots,Sobianitedrucy,MF,27310000
1744,M. Chirambo,D,Marvelous Patriots,Sobianitedrucy,MF,15140000
1745,W. Tushabomwe,D,Marvelous Patriots,Zacia Lygia,MF,22800000
1746,C. Alum,D,Marvelous Patriots,Rosvi,MFFW,36380000
1747,C. Adong,D,Mean Wolves,Byasier Pujan,DF,8970000
1748,C. Moser,D,Mean Wolves,Byasier Pujan,DF,26160000
1749,D. Henriksen,D,Mean Wolves,Byasier Pujan,DF,11010000
1750,I. Amviko,D,Mean Wolves,Byasier Pujan,DF,26850000
1751,U. Krause,D,Mean Wolves,Dosqaly,DF,9570000
1752,H. Korošec,D,Mean Wolves,Imaar Vircoand,DF,35320000
1753,D. Biribawa,D,Mean Wolves,Lefghau,DF,10680000
1754,O. Nanyanzi,D,Mean Wolves,Lefghau,DF,9900000
1755,Y. Gashi,D,Mean Wolves,Mico,DF,7950000
1756,I. Mutabazi,D,Mean Wolves,Sobianitedrucy,DF,32790000
1757,I. Mugerwa,D,Mean Wolves,Byasier Pujan,FW,21000000
1758,V. Morel,D,Mean Wolves,Imaar Vircoand,FW,27530000
1759,J. Saidu,D,Mean Wolves,Nganion,FW,21520000
1760,G. Mwima,D,Mean Wolves,Sobianitedrucy,FW,28990000
1761,O. Roth,D,Mean Wolves,Sobianitedrucy,FW,25910000
1762,K. Philippe,D,Mean Wolves,Eastern Niasland,FWMF,22310000
1763,F. Zeng,D,Mean Wolves,Nganion,FWMF,28500000
1764,O. Zieli?ski,D,Mean Wolves,Sobianitedrucy,FWMF,35130000
1765,Y. Larsen,D,Mean Wolves,Imaar Vircoand,GK,19520000
1766,G. Oluka,D,Mean Wolves,Lefghau,GK,4510000
1767,B. Awio,D,Mean Wolves,Sobianitedrucy,GK,550000
1768,K. Järvinen,D,Mean Wolves,Sobianitedrucy,GK,18040000
1769,O. Ngoma,D,Mean Wolves,Coastpa Barleslands,MF,26870000
1770,Y. Kabiru,D,Mean Wolves,Dosqaly,MF,10240000
1771,E. Muhereza,D,Mean Wolves,Esia,MF,33530000
1772,K. Chisi,D,Mean Wolves,Imaar Vircoand,MF,31360000
1773,S. Ghaffari,D,Mean Wolves,Lefghau,MF,23140000
1774,Y. Turyatemba,D,Mean Wolves,Lefghau,MF,2110000
1775,X. Makina,D,Mean Wolves,Redohrainbri,MF,8380000
1776,Y. Nyirongo,D,Mean Wolves,Rosvi,MF,10580000
1777,L. Sigauke,D,Mean Wolves,Sobianitedrucy,MF,34740000
1778,B. Alhassan,D,Mean Wolves,Unicorporated Tiagascar,MF,8140000
1779,Q. Zyu,D,Mean Wolves,Imaar Vircoand,MFFW,31620000
1780,L. Chiu,D,Mighty Monkeys,Lylimi,DF,12370000
1781,D. Shuaibu,D,Mighty Monkeys,Nkasland Cronestan,DF,10270000
1782,W. Ly,D,Mighty Monkeys,Northslands,DF,24230000
1783,E. De Luca,D,Mighty Monkeys,Sobianitedrucy,DF,14190000
1784,J. Neo,D,Mighty Monkeys,Sobianitedrucy,DF,7920000
1785,M. Angom,D,Mighty Monkeys,Sobianitedrucy,DF,18920000
1786,Q. Atiku,D,Mighty Monkeys,Sobianitedrucy,DF,8680000
1787,S. Lutaaya,D,Mighty Monkeys,Dosqaly,DFMF,24420000
1788,V. Smits,D,Mighty Monkeys,Coastpa Barleslands,FW,32270000
1789,A. Caron,D,Mighty Monkeys,Sobianitedrucy,FW,26890000
1790,F. Mugabe,D,Mighty Monkeys,Sobianitedrucy,FW,28030000
1791,J. Nath,D,Mighty Monkeys,Sobianitedrucy,FW,28830000
1792,V. Heikkinen,D,Mighty Monkeys,Sobianitedrucy,FW,29520000
1793,Y. Nalubwama,D,Mighty Monkeys,Sobianitedrucy,FW,32510000
1794,H. Saeed,D,Mighty Monkeys,Manlisgamncent,GK,25690000
1795,C. Hamed,D,Mighty Monkeys,Sobianitedrucy,GK,11870000
1796,Y. Atoo,D,Mighty Monkeys,Galamily,MF,29900000
1797,D. Kemigisa,D,Mighty Monkeys,Greri Landmoslands,MF,18250000
1798,E. Fiore,D,Mighty Monkeys,Redohrainbri,MF,17600000
1799,I. Kolar,D,Mighty Monkeys,Redohrainbri,MF,14870000
1800,D. Deli?,D,Mighty Monkeys,Sobianitedrucy,MF,26620000
1801,K. Mwanje,D,Mighty Monkeys,Sobianitedrucy,MF,27880000
1802,M. Kabiru,D,Mighty Monkeys,Sobianitedrucy,MF,14680000
1803,T. Akankwasa,D,Mighty Monkeys,Sobianitedrucy,MF,31700000
1804,O. Avako,D,Mighty Monkeys,Xikong,MF,32600000
1805,X. Kazibwe,D,Mighty Monkeys,Janmico,MFFW,34760000
1806,B. Owor,D,Mighty Monkeys,Mico,MFFW,22390000
1807,B. Van der Meer,D,Red Rangers,Esia,DF,13330000
1808,J. Fukuda,D,Red Rangers,Lefghau,DF,15170000
1809,D. Balázs,D,Red Rangers,Nkasland Cronestan,DF,16200000
1810,A. Davies,D,Red Rangers,Rosvi,DF,19670000
1811,D. Saleh,D,Red Rangers,Sobianitedrucy,DF,16070000
1812,I. Franke,D,Red Rangers,Sobianitedrucy,DF,27750000
1813,L. Fuchs,D,Red Rangers,Sobianitedrucy,DF,24700000
1814,M. Rashid,D,Red Rangers,Sobianitedrucy,DF,25020000
1815,O. Mudzingwa,D,Red Rangers,Sobianitedrucy,DF,10300000
1816,D. Caruso,D,Red Rangers,Varijitri Isles,DF,10830000
1817,W. Alghamdi,D,Red Rangers,Quewenia,DFMF,11410000
1818,D. Soliman,D,Red Rangers,Sobianitedrucy,DFMF,32800000
1819,W. Mertens,D,Red Rangers,Manlisgamncent,FW,32140000
1820,G. Sserugo,D,Red Rangers,Sobianitedrucy,FW,22740000
1821,O. Roth,D,Red Rangers,Sobianitedrucy,FW,36270000
1822,S. Soon,D,Red Rangers,Sobianitedrucy,FW,31590000
1823,M. D?browski,D,Red Rangers,Northslands,FWMF,35850000
1824,I. Lehmann,D,Red Rangers,Sobianitedrucy,FWMF,34170000
1825,D. Kateregga,D,Red Rangers,Manlisgamncent,GK,14260000
1826,G. Daud,D,Red Rangers,Sobianitedrucy,GK,22050000
1827,V. Ssali,D,Red Rangers,Sobianitedrucy,GK,21210000
1828,G. Kaweesa,D,Red Rangers,Central Namemo Laand,MF,30210000
1829,I. Vong,D,Red Rangers,Greri Landmoslands,MF,20940000
1830,U. Kazembe,D,Red Rangers,Ledian,MF,23760000
1831,C. Akullo,D,Red Rangers,Nancipenuaroe,MF,7590000
1832,K. Behera,D,Red Rangers,Rosvi,MF,18160000
1833,N. Dutta,D,Red Rangers,Sobianitedrucy,MF,9720000
1834,J. Riyadi,D,Red Rangers,Sobianitedrucy,MFDF,2100000
1835,T. Ferrari,D,Red Rangers,Tercapetralgrorus,MFDF,6910000
1836,U. Nambuya,D,Red Rangers,Galamily,MFFW,34570000
1837,J. Chew,D,Red Rangers,Sobianitedrucy,MFFW,22400000
1838,Q. Thakur,D,Red Rangers,Sobianitedrucy,MFFW,29750000
1839,W. Rusu,D,Remarkable Flames,Byasier Pujan,DF,24070000
1840,F. Okon,D,Remarkable Flames,Imaar Vircoand,DF,12980000
1841,G. De Groot,D,Remarkable Flames,Lefghau,DF,27120000
1842,P. Sanyu,D,Remarkable Flames,Lefghau,DF,14280000
1843,Q. Cheong,D,Remarkable Flames,Lefghau,DF,15300000
1844,A. Ainomugisha,D,Remarkable Flames,Moaithe,DF,32570000
1845,C. Mirkovi?,D,Remarkable Flames,People's Land of Maneau,DF,26220000
1846,I. Wenene,D,Remarkable Flames,Slandsganiamayotteque,DF,15660000
1847,G. Efendi,D,Remarkable Flames,Sobianitedrucy,DF,13420000
1848,J. Bahri,D,Remarkable Flames,Sobianitedrucy,DF,15500000
1849,Q. Sumarni,D,Remarkable Flames,Sobianitedrucy,DF,17320000
1850,Y. Vitali,D,Remarkable Flames,Sobianitedrucy,DF,22970000
1851,Z. Delemovi?,D,Remarkable Flames,Sobianitedrucy,DFMF,27280000
1852,D. Adebayo,D,Remarkable Flames,Nganion,FW,28170000
1853,R. Begum,D,Remarkable Flames,Unicorporated Tiagascar,FW,25580000
1854,H. Sat?,D,Remarkable Flames,Byasier Pujan,FWMF,28510000
1855,B. Asiedu,D,Remarkable Flames,Isle of Lababwe,FWMF,35950000
1856,F. Pellegrini,D,Remarkable Flames,Nganion,FWMF,28230000
1857,M. Mansouri,D,Remarkable Flames,Nganion,FWMF,27100000
1858,M. Bwire,D,Remarkable Flames,Rarita,FWMF,33770000
1859,B. Ková?ik,D,Remarkable Flames,Sobianitedrucy,FWMF,27410000
1860,H. Tuhaise,D,Remarkable Flames,Lefghau,GK,4290000
1861,P. Solanki,D,Remarkable Flames,Nganion,GK,17940000
1862,G. Boadi,D,Remarkable Flames,Sobianitedrucy,GK,22780000
1863,K. Ndiweni,D,Remarkable Flames,Dosqaly,MF,32790000
1864,N. Von,D,Remarkable Flames,Iverde,MF,11170000
1865,D. Schmid,D,Remarkable Flames,Nganion,MF,27620000
1866,F. Msiska,D,Remarkable Flames,Nkasland Cronestan,MF,4040000
1867,H. Nakate,D,Remarkable Flames,Northslands,MF,20480000
1868,Y. Namutosi,D,Remarkable Flames,Sobianitedrucy,MF,4110000
1869,G. Hungwe,D,Remarkable Flames,Sobianitedrucy,MFFW,29210000
1870,J. Nanziri,D,Serious Ranchers,Byasier Pujan,DF,20920000
1871,N. Muhammadu,D,Serious Ranchers,Byasier Pujan,DF,20440000
1872,I. Greenberg,D,Serious Ranchers,Cabral Retrea,DF,16370000
1873,D. Onzia,D,Serious Ranchers,Desaintko,DF,20300000
1874,K. Shibata,D,Serious Ranchers,Imaar Vircoand,DF,11290000
1875,L. Sayed,D,Serious Ranchers,Ledian,DF,21990000
1876,F. Nanfuka,D,Serious Ranchers,Lefghau,DF,8500000
1877,W. Fernando,D,Serious Ranchers,Nganion,DF,14650000
1878,K. Supriadi,D,Serious Ranchers,Pahon,DF,32540000
1879,J. Manu,D,Serious Ranchers,Pierrema,DF,14860000
1880,C. Alanazi,D,Serious Ranchers,Sobianitedrucy,DF,20520000
1881,L. Bekher,D,Serious Ranchers,Sobianitedrucy,DF,10810000
1882,Q. Henriksen,D,Serious Ranchers,Sobianitedrucy,DF,20940000
1883,T. Bhebhe,D,Serious Ranchers,Sobianitedrucy,DFMF,16770000
1884,H. Hansen,D,Serious Ranchers,Unicorporated Tiagascar,DFMF,22780000
1885,I. Mwase,D,Serious Ranchers,Imaar Vircoand,FW,40260000
1886,G. Chemutai,D,Serious Ranchers,Loco Phirema,FW,33830000
1887,L. Razaie,D,Serious Ranchers,Nathuacamana,FW,29850000
1888,B. Sah,D,Serious Ranchers,Sobianitedrucy,FW,28760000
1889,W. Lotfi,D,Serious Ranchers,Moaithe,GK,21450000
1890,J. Turyasingura,D,Serious Ranchers,Nganion,GK,11660000
1891,S. Akiteng,D,Serious Ranchers,Central Diasongo,MF,28920000
1892,M. Wandera,D,Serious Ranchers,Imaar Vircoand,MF,8830000
1893,B. Gondo,D,Serious Ranchers,Lefghau,MF,17950000
1894,C. Arineitwe,D,Serious Ranchers,Nganion,MF,26890000
1895,V. Siregar,D,Serious Ranchers,Nganion,MF,12690000
1896,B. Putra,D,Serious Ranchers,Rosvi,MF,26520000
1897,G. Frimpong,D,Serious Ranchers,Sobianitedrucy,MF,25790000
1898,R. Danquah,D,Serious Ranchers,Sobianitedrucy,MF,28390000
1899,Y. Torres,D,Serious Ranchers,Rarita,MFFW,26300000
1900,B. Y?lmaz,D,Spicy Pointers,Central Namemo Laand,DF,16210000
1901,O. Andoh,D,Spicy Pointers,Esia,DF,11350000
1902,E. Atim,D,Spicy Pointers,Sobianitedrucy,DF,21950000
1903,F. Yusuf,D,Spicy Pointers,Sobianitedrucy,DF,15080000
1904,G. Muzamba,D,Spicy Pointers,Sobianitedrucy,DF,32400000
1905,L. Vanags,D,Spicy Pointers,Sobianitedrucy,DF,31920000
1906,M. Namiiro,D,Spicy Pointers,Sobianitedrucy,DF,14970000
1907,O. Ahamad,D,Spicy Pointers,Sobianitedrucy,DF,14300000
1908,V. Macuacua,D,Spicy Pointers,Western Niasland,DF,19990000
1909,B. Mayer,D,Spicy Pointers,Rosvi,DFMF,27460000
1910,E. Kiyingi,D,Spicy Pointers,Sobianitedrucy,DFMF,14560000
1911,F. Odaga,D,Spicy Pointers,Sobianitedrucy,DFMF,22710000
1912,V. Lahtinen,D,Spicy Pointers,Sobianitedrucy,DFMF,20140000
1913,W. Nakato,D,Spicy Pointers,Sobianitedrucy,DFMF,13170000
1914,X. Sakamoto,D,Spicy Pointers,Rocda Bemoda,FW,32770000
1915,A. Patal,D,Spicy Pointers,Sobianitedrucy,FW,24510000
1916,Q. Oryema,D,Spicy Pointers,Sobianitedrucy,FW,27310000
1917,C. Grassi,D,Spicy Pointers,Sobianitedrucy,FWDF,13200000
1918,J. Soares,D,Spicy Pointers,Eastern Niasland,FWMF,28930000
1919,J. Mahmoudi,D,Spicy Pointers,Manlisgamncent,FWMF,31500000
1920,E. Nabwami,D,Spicy Pointers,Tucamna,FWMF,17110000
1921,A. White,D,Spicy Pointers,Sobianitedrucy,GK,17970000
1922,L. Namaganda,D,Spicy Pointers,Sobianitedrucy,GK,7860000
