,Player,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9
286,v.mahagna,10920000,10966000,10970000,11006000,11084000,11096000,11184000,11241000,11331000,11352000
287,a.bruno,17530000,17582000,17602000,17611000,17702000,17794000,17845000,17924000,17938000,18003000
288,a.nyasulu,15990000,16031000,16117000,16130000,16185000,16215000,16276000,16318000,16363000,16381000
289,i.joseph,29510000,29608000,29697000,29746000,29842000,29909000,30001000,30037000,30107000,30192000
290,f.hove,32300000,32301000,32390000,32467000,32536000,32611000,32705000,32747000,32831000,32842000
291,m.purnomo,36830000,36860000,36879000,36962000,37037000,37100000,37136000,37196000,37251000,37273000
292,t.mguni,31290000,31339000,31387000,31448000,31466000,31529000,31573000,31666000,31758000,31843000
293,q.sam,26170000,26198000,26214000,26286000,26333000,26341000,26351000,26375000,26378000,26406000
294,s.kasamba,20980000,21029000,21079000,21150000,21185000,21193000,21212000,21221000,21275000,21319000
295,r.navarro,13730000,13759000,13826000,13882000,13890000,13900000,13921000,13991000,14027000,14092000
296,e.dangelo,22930000,22940000,22956000,23049000,23133000,23139000,23143000,23144000,23232000,23302000
297,f.kalule,18870000,18945000,18986000,19012000,19076000,19134000,19167000,19178000,19213000,19297000
298,f.omara,22160000,22231000,22317000,22339000,22410000,22433000,22530000,22608000,22644000,22648000
299,y.deng,16010000,16087000,16118000,16182000,16228000,16288000,16294000,16304000,16314000,16344000
300,d.tawiah,15440000,15472000,15497000,15570000,15657000,15711000,15744000,15817000,15895000,15957000
301,m.happy,10970000,11030000,11093000,11126000,11175000,11249000,11318000,11372000,11381000,11469000
302,h.acan,32440000,32524000,32551000,32623000,32667000,32749000,32752000,32821000,32845000,32912000
303,l.musoki,6550000,6639000,6683000,6780000,6845000,6876000,6908000,6950000,6994000,7076000
304,i.nyamande,24690000,24762000,24826000,24925000,24931000,24975000,25042000,25102000,25172000,25235000
305,s.zandamela,14050000,14128000,14186000,14254000,14297000,14366000,14396000,14464000,14527000,14624000
306,o.nabirye,22370000,22464000,22478000,22529000,22536000,22612000,22709000,22742000,22765000,22860000
307,d.kwagala,23810000,23843000,23903000,23978000,24059000,24080000,24150000,24246000,24312000,24365000
308,t.binmohamed,20050000,20067000,20154000,20238000,20295000,20354000,20360000,20424000,20494000,20560000
309,w.torok,26680000,26762000,26771000,26867000,26888000,26977000,27002000,27045000,27061000,27143000
310,c.kawooya,13010000,13036000,13134000,13186000,13275000,13307000,13392000,13407000,13467000,13506000
311,h.leong,29920000,29935000,30022000,30081000,30147000,30209000,30228000,30307000,30340000,30341000
312,x.boateng,21840000,21850000,21867000,21952000,21994000,22084000,22155000,22158000,22250000,22263000
313,c.mwesige,23110000,23166000,23176000,23239000,23265000,23357000,23405000,23495000,23525000,23616000
314,f.mtambo,7960000,8002000,8048000,8094000,8189000,8242000,8294000,8375000,8416000,8490000
315,v.mudondo,22780000,22878000,22891000,22977000,22985000,22993000,23051000,23105000,23203000,23234000
316,x.joly,16770000,16844000,16844000,16854000,16937000,16997000,17064000,17104000,17204000,17269000
317,r.kawuma,34120000,34186000,34243000,34320000,34321000,34322000,34343000,34345000,34388000,34448000
318,o.bintimohamad,12040000,12059000,12132000,12228000,12284000,12334000,12335000,12425000,12434000,12477000
319,n.binhashim,23300000,23338000,23388000,23449000,23465000,23564000,23658000,23696000,23792000,23866000
320,y.phe,27790000,27826000,27915000,27951000,27961000,28028000,28075000,28168000,28257000,28354000
321,v.abiria,24490000,24503000,24589000,24612000,24697000,24738000,24757000,24791000,24824000,24846000
322,j.sanyu,26170000,26204000,26239000,26310000,26315000,26411000,26422000,26430000,26485000,26511000
323,s.hamza,6920000,7014000,7059000,7116000,7216000,7252000,7287000,7335000,7356000,7400000
324,x.heikkila,21800000,21839000,21894000,21935000,21944000,21961000,22017000,22036000,22091000,22135000
325,i.amoah,30790000,30890000,30897000,30928000,30974000,31060000,31088000,31095000,31130000,31221000
326,f.kollar,19030000,19057000,19101000,19173000,19175000,19227000,19249000,19332000,19333000,19333000
327,v.lao,20550000,20597000,20648000,20732000,20759000,20764000,20770000,20778000,20868000,20935000
328,z.testa,14050000,14071000,14136000,14175000,14190000,14245000,14248000,14329000,14330000,14345000
329,k.najjuma,8610000,8610000,8646000,8721000,8751000,8794000,8801000,8870000,8908000,8964000
330,m.nabukwasi,14830000,14917000,14940000,15005000,15097000,15163000,15261000,15326000,15352000,15384000
331,r.dewit,34440000,34461000,34510000,34529000,34610000,34651000,34709000,34734000,34823000,34875000
332,d.athieno,33020000,33056000,33130000,33141000,33141000,33216000,33234000,33301000,33345000,33351000
333,r.wambi,26930000,26978000,27053000,27064000,27146000,27166000,27247000,27282000,27379000,27470000
334,x.bekher,9770000,9786000,9853000,9891000,9893000,9943000,9994000,10078000,10135000,10225000
335,x.chauhan,31400000,31461000,31528000,31561000,31590000,31622000,31673000,31767000,31767000,31818000
336,m.janssens,19220000,19245000,19299000,19324000,19403000,19458000,19496000,19536000,19567000,19569000
337,k.nandera,29860000,29887000,29951000,30021000,30034000,30107000,30163000,30199000,30213000,30297000
338,a.nassanga,33230000,33322000,33383000,33404000,33498000,33513000,33584000,33643000,33695000,33743000
339,c.kavis,22410000,22493000,22558000,22581000,22661000,22737000,22767000,22844000,22898000,22979000
340,m.ferrara,23890000,23926000,23926000,24011000,24031000,24122000,24140000,24145000,24206000,24218000
341,z.yosef,16120000,16160000,16214000,16226000,16322000,16418000,16448000,16545000,16558000,16645000
342,k.mutero,25380000,25474000,25502000,25544000,25579000,25628000,25722000,25765000,25853000,25874000
343,j.ptersons,12340000,12430000,12465000,12519000,12532000,12583000,12651000,12750000,12824000,12874000
344,h.mafabi,12860000,12914000,12935000,12989000,13026000,13080000,13093000,13128000,13197000,13225000
345,o.magi,27580000,27584000,27606000,27636000,27694000,27714000,27770000,27821000,27863000,27958000
346,m.tang,14990000,15064000,15155000,15215000,15288000,15361000,15440000,15532000,15566000,15656000
347,h.binibrahim,11320000,11411000,11423000,11471000,11559000,11585000,11622000,11648000,11725000,11758000
348,a.janssen,15610000,15704000,15730000,15769000,15800000,15891000,15932000,15985000,15991000,15998000
349,e.patra,12060000,12074000,12167000,12251000,12280000,12363000,12422000,12499000,12584000,12587000
350,f.fujihara,20700000,20799000,20824000,20895000,20933000,20991000,21053000,21089000,21111000,21190000
351,s.hamza,15840000,15850000,15861000,15867000,15891000,15973000,16013000,16095000,16146000,16151000
352,w.karlsson,18330000,18364000,18437000,18535000,18568000,18638000,18683000,18781000,18812000,18906000
353,x.nakibuuka,12270000,12335000,12382000,12410000,12435000,12515000,12552000,12569000,12580000,12643000
354,c.bai,12900000,12907000,12977000,12980000,13020000,13074000,13092000,13142000,13218000,13236000
355,d.nishimura,24300000,24362000,24398000,24446000,24536000,24603000,24683000,24775000,24845000,24863000
356,l.end,26810000,26870000,26896000,26924000,26945000,27007000,27059000,27097000,27194000,27287000
357,z.bintizakaria,18000000,18050000,18114000,18146000,18190000,18278000,18341000,18372000,18469000,18506000
358,l.kyalisiima,33590000,33659000,33676000,33705000,33785000,33843000,33942000,34014000,34080000,34083000
359,c.kadosh,26220000,26234000,26243000,26265000,26346000,26378000,26381000,26403000,26420000,26462000
360,c.guerrero,26170000,26244000,26257000,26329000,26350000,26432000,26507000,26515000,26601000,26665000
361,w.kong,22990000,23078000,23143000,23210000,23264000,23360000,23372000,23401000,23425000,23508000
362,w.nasiru,25830000,25865000,25893000,25928000,25954000,26016000,26096000,26163000,26256000,26308000
363,g.magnusson,21840000,21872000,21892000,21988000,22083000,22136000,22198000,22256000,22347000,22374000
364,h.cardoso,19880000,19978000,20051000,20141000,20170000,20184000,20246000,20325000,20415000,20490000
365,i.nayak,17210000,17230000,17302000,17343000,17391000,17432000,17510000,17541000,17614000,17705000
366,a.abbo,38940000,38970000,39029000,39055000,39122000,39139000,39194000,39278000,39340000,39369000
367,w.yahaya,32070000,32090000,32110000,32184000,32245000,32333000,32357000,32444000,32477000,32570000
368,x.agbaria,10470000,10496000,10547000,10620000,10654000,10672000,10701000,10702000,10735000,10766000
369,j.moller,36720000,36739000,36823000,36916000,36961000,36964000,36973000,37059000,37100000,37160000
370,d.namugerwa,13350000,13436000,13463000,13554000,13554000,13618000,13668000,13688000,13773000,13840000
371,h.ruiz,22590000,22636000,22649000,22738000,22832000,22917000,22990000,23050000,23102000,23136000
372,j.dubois,21650000,21695000,21789000,21809000,21835000,21859000,21866000,21885000,21896000,21927000
373,v.alvarez,28860000,28880000,28889000,28893000,28967000,29028000,29061000,29153000,29207000,29249000
374,u.vitale,25210000,25219000,25302000,25401000,25489000,25518000,25586000,25677000,25762000,25805000
375,p.ferri,15800000,15886000,15966000,15987000,16050000,16063000,16098000,16119000,16142000,16241000
376,a.nangobi,11750000,11780000,11808000,11829000,11895000,11970000,12055000,12070000,12088000,12158000
377,a.tumuhaise,12790000,12820000,12893000,12947000,13017000,13102000,13191000,13260000,13319000,13373000
378,k.yousefi,3330000,3383000,3408000,3460000,3492000,3541000,3630000,3681000,3750000,3810000
379,y.musah,14690000,14767000,14844000,14901000,14919000,15001000,15024000,15056000,15110000,15142000
380,q.donati,8410000,8437000,8512000,8600000,8654000,8669000,8768000,8848000,8942000,8998000
381,p.romero,15270000,15315000,15371000,15458000,15517000,15606000,15685000,15761000,15855000,15860000
382,j.amsalem,11650000,11656000,11662000,11667000,11731000,11823000,11918000,11935000,11947000,11950000
383,x.hasanovi,11170000,11183000,11235000,11279000,11318000,11344000,11425000,11487000,11499000,11574000
384,o.kantono,10910000,10922000,10967000,11064000,11078000,11107000,11124000,11213000,11237000,11330000
385,r.kovalenko,15810000,15873000,15894000,15988000,16017000,16044000,16110000,16129000,16215000,16257000
386,b.alvarez,18070000,18086000,18160000,18254000,18267000,18339000,18346000,18423000,18429000,18473000
387,e.nakyeyune,28110000,28141000,28210000,28253000,28346000,28407000,28437000,28477000,28566000,28633000
388,l.hofmann,25300000,25330000,25412000,25447000,25492000,25582000,25614000,25676000,25709000,25742000
389,l.ozturk,34230000,34234000,34331000,34354000,34386000,34414000,34459000,34539000,34582000,34612000
390,e.hussain,22670000,22706000,22765000,22813000,22819000,22908000,22908000,22975000,23054000,23084000
391,w.bruno,24850000,24947000,24955000,24962000,25038000,25046000,25140000,25206000,25218000,25318000
392,a.bianco,30250000,30251000,30307000,30338000,30377000,30422000,30462000,30549000,30594000,30655000
393,q.nakyeyune,23590000,23675000,23730000,23820000,23823000,23903000,24002000,24058000,24100000,24134000
394,w.akena,10840000,10845000,10870000,10891000,10978000,11057000,11130000,11174000,11195000,11267000
395,k.babi,21910000,21991000,22078000,22125000,22156000,22183000,22202000,22223000,22307000,22371000
396,l.babirye,17020000,17056000,17063000,17100000,17126000,17139000,17197000,17250000,17299000,17374000
397,m.naigaga,20670000,20704000,20738000,20791000,20828000,20836000,20863000,20882000,20950000,20987000
398,v.namayanja,21250000,21287000,21317000,21338000,21417000,21478000,21494000,21560000,21659000,21664000
399,b.chavez,15420000,15423000,15425000,15426000,15480000,15549000,15567000,15626000,15720000,15743000
400,u.nakafeero,30210000,30309000,30356000,30420000,30498000,30564000,30627000,30679000,30741000,30816000
401,e.ishida,22490000,22491000,22562000,22659000,22713000,22765000,22854000,22855000,22949000,22957000
402,m.desmet,33630000,33686000,33767000,33791000,33834000,33877000,33911000,33971000,34004000,34093000
403,i.waiswa,17220000,17313000,17356000,17429000,17481000,17561000,17634000,17689000,17697000,17773000
404,e.kuhn,18880000,18886000,18957000,19051000,19137000,19215000,19231000,19260000,19356000,19426000
405,j.jere,15310000,15386000,15470000,15519000,15617000,15713000,15811000,15882000,15965000,15974000
406,d.asaba,27650000,27679000,27731000,27817000,27906000,27978000,27985000,28034000,28088000,28183000
407,l.chiu,24730000,24749000,24790000,24855000,24870000,24969000,25001000,25062000,25110000,25159000
408,w.twinamatsiko,21630000,21693000,21776000,21853000,21923000,21989000,22075000,22078000,22168000,22198000
409,d.shahar,17530000,17594000,17595000,17684000,17699000,17783000,17849000,17918000,17954000,17966000
410,f.fujihara,21260000,21261000,21275000,21293000,21392000,21487000,21522000,21532000,21567000,21656000
411,j.ssempijja,18150000,18170000,18230000,18251000,18311000,18332000,18352000,18429000,18519000,18557000
412,p.byamukama,30990000,31012000,31111000,31181000,31245000,31342000,31381000,31442000,31467000,31504000
413,q.tiko,33510000,33517000,33616000,33624000,33708000,33749000,33767000,33827000,33908000,33995000
414,d.obeng,12080000,12136000,12199000,12243000,12259000,12275000,12275000,12364000,12432000,12474000
415,d.tukamuhebwa,33730000,33772000,33859000,33878000,33920000,33936000,33970000,33990000,34038000,34120000
416,t.acom,37660000,37705000,37792000,37809000,37832000,37916000,38007000,38074000,38132000,38162000
417,f.siddiqui,1200000,1211000,1225000,1323000,1422000,1463000,1527000,1585000,1653000,1707000
418,s.sarpong,34620000,34715000,34806000,34885000,34929000,35014000,35074000,35156000,35189000,35255000
419,a.mlenga,10890000,10894000,10942000,10971000,10971000,11008000,11098000,11157000,11201000,11300000
420,f.ribeiro,22900000,22904000,22918000,22955000,22965000,23046000,23070000,23169000,23192000,23211000
421,a.kiss,32320000,32338000,32378000,32424000,32446000,32528000,32578000,32677000,32684000,32707000
422,v.nakayima,24780000,24796000,24799000,24867000,24910000,24921000,24949000,24996000,25010000,25103000
423,a.lombardi,14410000,14503000,14524000,14564000,14570000,14573000,14607000,14639000,14644000,14725000
424,n.nyesiga,22110000,22187000,22237000,22312000,22395000,22483000,22528000,22575000,22611000,22623000
425,a.avako,13170000,13209000,13229000,13292000,13322000,13354000,13451000,13506000,13526000,13554000
426,g.abbas,7380000,7462000,7536000,7627000,7649000,7717000,7747000,7769000,7826000,7845000
427,x.nabaggala,34050000,34130000,34133000,34228000,34315000,34357000,34447000,34481000,34522000,34574000
428,r.jacobs,5700000,5764000,5817000,5858000,5946000,5994000,6079000,6120000,6151000,6153000
429,a.andama,15780000,15796000,15885000,15935000,15964000,16045000,16115000,16176000,16208000,16272000
430,y.nassuuna,23300000,23319000,23350000,23361000,23368000,23459000,23551000,23571000,23667000,23759000
431,j.kyarisiima,13270000,13284000,13361000,13379000,13404000,13436000,13453000,13514000,13568000,13575000
432,m.balaz,24550000,24623000,24711000,24732000,24751000,24777000,24815000,24886000,24943000,24951000
433,q.coppola,20000000,20095000,20159000,20249000,20293000,20358000,20404000,20493000,20583000,20636000
